"competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2016","2016","https://fbref.com/en/comps/28/2016/2016-Eliteserien-Stats","https://fbref.com/en/comps/28/2016/schedule/2016-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2015","2015","https://fbref.com/en/comps/28/2015/2015-Eliteserien-Stats","https://fbref.com/en/comps/28/2015/schedule/2015-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2014","2014","https://fbref.com/en/comps/28/2014/2014-Eliteserien-Stats","https://fbref.com/en/comps/28/2014/schedule/2014-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2013","2013","https://fbref.com/en/comps/28/2013/2013-Eliteserien-Stats","https://fbref.com/en/comps/28/2013/schedule/2013-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2012","2012","https://fbref.com/en/comps/28/2012/2012-Eliteserien-Stats","https://fbref.com/en/comps/28/2012/schedule/2012-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2011","2011","https://fbref.com/en/comps/28/2011/2011-Eliteserien-Stats","https://fbref.com/en/comps/28/2011/schedule/2011-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2010","2010","https://fbref.com/en/comps/28/2010/2010-Eliteserien-Stats","https://fbref.com/en/comps/28/2010/schedule/2010-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2009","2009","https://fbref.com/en/comps/28/2009/2009-Eliteserien-Stats","https://fbref.com/en/comps/28/2009/schedule/2009-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2008","2008","https://fbref.com/en/comps/28/2008/2008-Eliteserien-Stats","https://fbref.com/en/comps/28/2008/schedule/2008-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2007","2007","https://fbref.com/en/comps/28/2007/2007-Eliteserien-Stats","https://fbref.com/en/comps/28/2007/schedule/2007-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2006","2006","https://fbref.com/en/comps/28/2006/2006-Eliteserien-Stats","https://fbref.com/en/comps/28/2006/schedule/2006-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2005","2005","https://fbref.com/en/comps/28/2005/2005-Eliteserien-Stats","https://fbref.com/en/comps/28/2005/schedule/2005-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2004","2004","https://fbref.com/en/comps/28/2004/2004-Eliteserien-Stats","https://fbref.com/en/comps/28/2004/schedule/2004-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2003","2003","https://fbref.com/en/comps/28/2003/2003-Eliteserien-Stats","https://fbref.com/en/comps/28/2003/schedule/2003-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2002","2002","https://fbref.com/en/comps/28/2002/2002-Eliteserien-Stats","https://fbref.com/en/comps/28/2002/schedule/2002-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2001","2001","https://fbref.com/en/comps/28/2001/2001-Eliteserien-Stats","https://fbref.com/en/comps/28/2001/schedule/2001-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Eliteserien","NOR","M",NA,"2000","2023","1st","https://fbref.com/en/comps/28/history/Eliteserien-Seasons","2000","2000","https://fbref.com/en/comps/28/2000/2000-Eliteserien-Stats","https://fbref.com/en/comps/28/2000/schedule/2000-Eliteserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2023","2023","https://fbref.com/en/comps/185/Toppserien-Stats","https://fbref.com/en/comps/185/schedule/Toppserien-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2022","2022","https://fbref.com/en/comps/185/2022/2022-Toppserien-Stats","https://fbref.com/en/comps/185/2022/schedule/2022-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2021","2021","https://fbref.com/en/comps/185/2021/2021-Toppserien-Stats","https://fbref.com/en/comps/185/2021/schedule/2021-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2020","2020","https://fbref.com/en/comps/185/2020/2020-Toppserien-Stats","https://fbref.com/en/comps/185/2020/schedule/2020-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2019","2019","https://fbref.com/en/comps/185/2019/2019-Toppserien-Stats","https://fbref.com/en/comps/185/2019/schedule/2019-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2018","2018","https://fbref.com/en/comps/185/2018/2018-Toppserien-Stats","https://fbref.com/en/comps/185/2018/schedule/2018-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Toppserien","NOR","F",NA,"2017","2023","1st","https://fbref.com/en/comps/185/history/Toppserien-Seasons","2017","2017","https://fbref.com/en/comps/185/2017/2017-Toppserien-Stats","https://fbref.com/en/comps/185/2017/schedule/2017-Toppserien-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2023","2023","https://fbref.com/en/comps/61/Primera-Division-Stats","https://fbref.com/en/comps/61/schedule/Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2022","2022","https://fbref.com/en/comps/61/2022/2022-Primera-Division-Stats","https://fbref.com/en/comps/61/2022/schedule/2022-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2021","2021","https://fbref.com/en/comps/61/2021/2021-Primera-Division-Stats","https://fbref.com/en/comps/61/2021/schedule/2021-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2020","2020","https://fbref.com/en/comps/61/2020/2020-Primera-Division-Stats","https://fbref.com/en/comps/61/2020/schedule/2020-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2019","2019","https://fbref.com/en/comps/61/2019/2019-Primera-Division-Stats","https://fbref.com/en/comps/61/2019/schedule/2019-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2018","2018","https://fbref.com/en/comps/61/2018/2018-Primera-Division-Stats","https://fbref.com/en/comps/61/2018/schedule/2018-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2017","2017","https://fbref.com/en/comps/61/2017/2017-Primera-Division-Stats","https://fbref.com/en/comps/61/2017/schedule/2017-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2016","2016","https://fbref.com/en/comps/61/2016/2016-Primera-Division-Stats","https://fbref.com/en/comps/61/2016/schedule/2016-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2015","2015","https://fbref.com/en/comps/61/2015/2015-Primera-Division-Stats","https://fbref.com/en/comps/61/2015/schedule/2015-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Paraguayan Primera División","PAR","M",NA,"2014","2023","1st","https://fbref.com/en/comps/61/history/Primera-Division-Seasons","2014","2014","https://fbref.com/en/comps/61/2014/2014-Primera-Division-Stats","https://fbref.com/en/comps/61/2014/schedule/2014-Primera-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2023","2023","https://fbref.com/en/comps/44/Liga-1-Stats","https://fbref.com/en/comps/44/schedule/Liga-1-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2022","2022","https://fbref.com/en/comps/44/2022/2022-Liga-1-Stats","https://fbref.com/en/comps/44/2022/schedule/2022-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2021","2021","https://fbref.com/en/comps/44/2021/2021-Liga-1-Stats","https://fbref.com/en/comps/44/2021/schedule/2021-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2020","2020","https://fbref.com/en/comps/44/2020/2020-Liga-1-Stats","https://fbref.com/en/comps/44/2020/schedule/2020-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2019","2019","https://fbref.com/en/comps/44/2019/2019-Liga-1-Stats","https://fbref.com/en/comps/44/2019/schedule/2019-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2018","2018","https://fbref.com/en/comps/44/2018/2018-Liga-1-Stats","https://fbref.com/en/comps/44/2018/schedule/2018-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2017","2017","https://fbref.com/en/comps/44/2017/2017-Liga-1-Stats","https://fbref.com/en/comps/44/2017/schedule/2017-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2016","2016","https://fbref.com/en/comps/44/2016/2016-Liga-1-Stats","https://fbref.com/en/comps/44/2016/schedule/2016-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2015","2015","https://fbref.com/en/comps/44/2015/2015-Liga-1-Stats","https://fbref.com/en/comps/44/2015/schedule/2015-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga 1 de Fútbol Profesional","PER","M",NA,"2014","2023","1st","https://fbref.com/en/comps/44/history/Liga-1-Seasons","2014","2014","https://fbref.com/en/comps/44/2014/2014-Liga-1-Stats","https://fbref.com/en/comps/44/2014/schedule/2014-Liga-1-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2023-2024","2024","https://fbref.com/en/comps/36/Ekstraklasa-Stats","https://fbref.com/en/comps/36/schedule/Ekstraklasa-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2022-2023","2023","https://fbref.com/en/comps/36/2022-2023/2022-2023-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2022-2023/schedule/2022-2023-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2021-2022","2022","https://fbref.com/en/comps/36/2021-2022/2021-2022-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2021-2022/schedule/2021-2022-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2020-2021","2021","https://fbref.com/en/comps/36/2020-2021/2020-2021-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2020-2021/schedule/2020-2021-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2019-2020","2020","https://fbref.com/en/comps/36/2019-2020/2019-2020-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2019-2020/schedule/2019-2020-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2018-2019","2019","https://fbref.com/en/comps/36/2018-2019/2018-2019-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2018-2019/schedule/2018-2019-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2017-2018","2018","https://fbref.com/en/comps/36/2017-2018/2017-2018-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2017-2018/schedule/2017-2018-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2016-2017","2017","https://fbref.com/en/comps/36/2016-2017/2016-2017-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2016-2017/schedule/2016-2017-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2015-2016","2016","https://fbref.com/en/comps/36/2015-2016/2015-2016-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2015-2016/schedule/2015-2016-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2014-2015","2015","https://fbref.com/en/comps/36/2014-2015/2014-2015-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2014-2015/schedule/2014-2015-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2013-2014","2014","https://fbref.com/en/comps/36/2013-2014/2013-2014-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2013-2014/schedule/2013-2014-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2012-2013","2013","https://fbref.com/en/comps/36/2012-2013/2012-2013-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2012-2013/schedule/2012-2013-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2011-2012","2012","https://fbref.com/en/comps/36/2011-2012/2011-2012-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2011-2012/schedule/2011-2012-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2010-2011","2011","https://fbref.com/en/comps/36/2010-2011/2010-2011-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2010-2011/schedule/2010-2011-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2009-2010","2010","https://fbref.com/en/comps/36/2009-2010/2009-2010-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2009-2010/schedule/2009-2010-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2008-2009","2009","https://fbref.com/en/comps/36/2008-2009/2008-2009-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2008-2009/schedule/2008-2009-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Ekstraklasa","POL","M",NA,"2002-2003","2023-2024","1st","https://fbref.com/en/comps/36/history/Ekstraklasa-Seasons","2007-2008","2008","https://fbref.com/en/comps/36/2007-2008/2007-2008-Ekstraklasa-Stats","https://fbref.com/en/comps/36/2007-2008/schedule/2007-2008-Ekstraklasa-Scores-and-Fixtures","TRUE","N"
