"player_name","player_dob","player_url","tm_surname","tm_yob"
"Adam Forshaw",1991-10-08,"https://www.transfermarkt.com/adam-forshaw/profil/spieler/121257","Forshaw",1991
"Adam Idah",2001-02-11,"https://www.transfermarkt.com/adam-idah/profil/spieler/434223","Idah",2001
"Adam Jakubech",1997-01-02,"https://www.transfermarkt.com/adam-jakubech/profil/spieler/258267","Jakubech",1997
"Adam King",1995-10-11,"https://www.transfermarkt.com/adam-king/profil/spieler/169566","King",1995
"Adam Lallana",1988-05-10,"https://www.transfermarkt.com/adam-lallana/profil/spieler/43530","Lallana",1988
"Ádám Lang",1993-01-17,"https://www.transfermarkt.com/adam-lang/profil/spieler/168088","Lang",1993
"Adam Legzdins",1986-11-28,"https://www.transfermarkt.com/adam-legzdins/profil/spieler/43858","Legzdins",1986
"Adam Lewis",1999-11-08,"https://www.transfermarkt.com/adam-lewis/profil/spieler/347481","Lewis",1999
"Adam Marusic",1992-10-17,"https://www.transfermarkt.com/adam-marusic/profil/spieler/239802","Marusic",1992
"Adam Masina",1994-01-02,"https://www.transfermarkt.com/adam-masina/profil/spieler/286949","Masina",1994
"Ádám Nagy",1995-06-17,"https://www.transfermarkt.com/adam-nagy/profil/spieler/368559","Nagy",1995
"Adam Obert",2002-08-23,"https://www.transfermarkt.com/adam-obert/profil/spieler/568333","Obert",2002
"Adam Oudjani",2001-08-29,"https://www.transfermarkt.com/adam-oudjani/profil/spieler/676525","Oudjani",2001
"Adam Ounas",1996-11-11,"https://www.transfermarkt.com/adam-ounas/profil/spieler/400485","Ounas",1996
"Adam Parkes",1999-11-30,"https://www.transfermarkt.com/adam-parkes/profil/spieler/412596","Parkes",1999
"Adam Smith",1991-04-29,"https://www.transfermarkt.com/adam-smith/profil/spieler/61841","Smith",1991
"Ádám Szalai",1987-12-09,"https://www.transfermarkt.com/adam-szalai/profil/spieler/39106","Szalai",1987
"Adam Webster",1995-01-04,"https://www.transfermarkt.com/adam-webster/profil/spieler/212847","Webster",1995
"Adam Zrelak",1994-05-05,"https://www.transfermarkt.com/adam-zrelak/profil/spieler/261155","Zrelak",1994
"Adama Diakhaby",1996-07-05,"https://www.transfermarkt.com/adama-diakhaby/profil/spieler/453594","Diakhaby",1996
"Adama Mbengue",1993-12-01,"https://www.transfermarkt.com/adama-mbengue/profil/spieler/230066","Mbengue",1993
"Adama Niane",1993-06-16,"https://www.transfermarkt.com/adama-niane/profil/spieler/253842","Niane",1993
"Adama Soumaoro",1992-06-18,"https://www.transfermarkt.com/adama-soumaoro/profil/spieler/126673","Soumaoro",1992
"Adama Traoré",1996-01-25,"https://www.transfermarkt.com/adama-traore/profil/spieler/204103","Traoré",1996
"Adama Traoré",1995-06-28,"https://www.transfermarkt.com/adama-traore/profil/spieler/262608","Traoré",1995
"Adama Traoré",1995-06-05,"https://www.transfermarkt.com/adama-traore/profil/spieler/364405","Traoré",1995
"Aday Benítez",1987-12-16,"https://www.transfermarkt.com/aday-benitez/profil/spieler/132921","Benítez",1987
"Adel Taarabt",1989-05-24,"https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287","Taarabt",1989
"Adem Ljajic",1991-09-29,"https://www.transfermarkt.com/adem-ljajic/profil/spieler/69374","Ljajic",1991
"Ademipo Odubeko",2002-10-21,"https://www.transfermarkt.com/ademipo-odubeko/profil/spieler/655880","Odubeko",2002
"Ademola Lookman",1997-10-20,"https://www.transfermarkt.com/ademola-lookman/profil/spieler/406040","Lookman",1997
"Adil Aouchiche",2002-07-15,"https://www.transfermarkt.com/adil-aouchiche/profil/spieler/569385","Aouchiche",2002
"Adil Ben Achour",2002-02-01,"https://www.transfermarkt.com/adil-ben-achour/profil/spieler/806306","Achour",2002
"Adil Rami",1985-12-27,"https://www.transfermarkt.com/adil-rami/profil/spieler/51118","Rami",1985
"Adil Taoui",2001-08-10,"https://www.transfermarkt.com/adil-taoui/profil/spieler/463617","Taoui",2001
"Adilson Malanda",2001-10-29,"https://www.transfermarkt.com/adilson-malanda/profil/spieler/847772","Malanda",2001
"Admir Mehmedi",1991-03-16,"https://www.transfermarkt.com/admir-mehmedi/profil/spieler/66058","Mehmedi",1991
"Adnan Januzaj",1995-02-05,"https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847","Januzaj",1995
"Adnan Maric",1997-02-17,"https://www.transfermarkt.com/adnan-maric/profil/spieler/256652","Maric",1997
"Adolfo Gaich",1999-02-26,"https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","Gaich",1999
"Adri Carrasco",1996-10-01,"https://www.transfermarkt.com/adri-carrasco/profil/spieler/561384","Carrasco",1996
"Adri López",1999-01-09,"https://www.transfermarkt.com/adri-lopez/profil/spieler/412042","López",1999
"Adrià Pedrosa",1998-05-13,"https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","Pedrosa",1998
"Adrián",1987-01-03,"https://www.transfermarkt.com/adrian/profil/spieler/71271","Adrián",1987
"Adrián Bernabé",2001-05-26,"https://www.transfermarkt.com/adrian-bernabe/profil/spieler/466802","Bernabé",2001
"Adrián Corral",2003-01-05,"https://www.transfermarkt.com/adrian-corral/profil/spieler/708388","Corral",2003
"Adrián de la Fuente",1999-02-26,"https://www.transfermarkt.com/adrian-de-la-fuente/profil/spieler/341263","Fuente",1999
"Adrián Diéguez",1996-02-04,"https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335","Diéguez",1996
"Adrián Embarba",1992-05-07,"https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318","Embarba",1992
"Adrian Fein",1999-03-18,"https://www.transfermarkt.com/adrian-fein/profil/spieler/379979","Fein",1999
"Adrián González",1988-05-25,"https://www.transfermarkt.com/adrian-gonzalez/profil/spieler/44073","González",1988
"Adrián González",2000-03-28,"https://www.transfermarkt.com/adrian-gonzalez/profil/spieler/537369","González",2000
"Adrian Grbic",1996-08-04,"https://www.transfermarkt.com/adrian-grbic/profil/spieler/167342","Grbic",1996
"Adriàn Guerrero",1998-01-28,"https://www.transfermarkt.com/adrian-guerrero/profil/spieler/282724","Guerrero",1998
"Adrián López",1988-01-08,"https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","López",1988
"Adrian Mariappa",1986-10-03,"https://www.transfermarkt.com/adrian-mariappa/profil/spieler/38145","Mariappa",1986
"Adrián Marín",1997-01-09,"https://www.transfermarkt.com/adrian-marin/profil/spieler/295414","Marín",1997
"Adrian Oeynhausen",2002-01-18,"https://www.transfermarkt.com/adrian-oeynhausen/profil/spieler/598281","Oeynhausen",2002
"Adrián Ortolá",1993-08-20,"https://www.transfermarkt.com/adrian-ortola/profil/spieler/142033","Ortolá",1993
"Adrián Ramos",1986-01-22,"https://www.transfermarkt.com/adrian-ramos/profil/spieler/73782","Ramos",1986
"Adrián Sahibeddine",1994-08-09,"https://www.transfermarkt.com/adrian-sahibeddine/profil/spieler/581780","Sahibeddine",1994
"Adrian Semper",1998-01-12,"https://www.transfermarkt.com/adrian-semper/profil/spieler/317057","Semper",1998
"Adrian Stanilewicz",2000-02-22,"https://www.transfermarkt.com/adrian-stanilewicz/profil/spieler/389078","Stanilewicz",2000
"Adrian Stoian",1991-02-11,"https://www.transfermarkt.com/adrian-stoian/profil/spieler/96853","Stoian",1991
"Adrián Tellado",1999-02-05,"https://www.transfermarkt.com/adrian-tellado/profil/spieler/548618","Tellado",1999
"Adrien Bongiovanni",1999-09-20,"https://www.transfermarkt.com/adrien-bongiovanni/profil/spieler/338628","Bongiovanni",1999
"Adrien Hunou",1994-01-19,"https://www.transfermarkt.com/adrien-hunou/profil/spieler/203507","Hunou",1994
"Adrien Lebeau",1999-07-08,"https://www.transfermarkt.com/adrien-lebeau/profil/spieler/395674","Lebeau",1999
"Adrien Louveau",2000-02-01,"https://www.transfermarkt.com/adrien-louveau/profil/spieler/804817","Louveau",2000
"Adrien Rabiot",1995-04-03,"https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913","Rabiot",1995
"Adrien Silva",1989-03-15,"https://www.transfermarkt.com/adrien-silva/profil/spieler/56810","Silva",1989
"Adrien Tamèze",1994-02-04,"https://www.transfermarkt.com/adrien-tameze/profil/spieler/157507","Tamèze",1994
"Adrien Thomasson",1993-12-10,"https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977","Thomasson",1993
"Adrien Truffert",2001-11-20,"https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539","Truffert",2001
"Afonso Figueiredo",1993-01-06,"https://www.transfermarkt.com/afonso-figueiredo/profil/spieler/237000","Figueiredo",1993
"Afriyie Acquah",1992-01-05,"https://www.transfermarkt.com/afriyie-acquah/profil/spieler/145581","Acquah",1992
"Ager Aketxe",1993-12-30,"https://www.transfermarkt.com/ager-aketxe/profil/spieler/158057","Aketxe",1993
"Agim Zeka",1998-09-06,"https://www.transfermarkt.com/agim-zeka/profil/spieler/342824","Zeka",1998
"Aguibou Camara",2001-05-20,"https://www.transfermarkt.com/aguibou-camara/profil/spieler/543529","Camara",2001
"Agustín Rogel",1997-10-17,"https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535","Rogel",1997
"Ahmad Benali",1992-02-07,"https://www.transfermarkt.com/ahmad-benali/profil/spieler/121402","Benali",1992
"Ahmad Ngouyamsa",2000-12-21,"https://www.transfermarkt.com/ahmad-ngouyamsa/profil/spieler/723416","Ngouyamsa",2000
"Ahmadou Dia",1999-10-13,"https://www.transfermarkt.com/ahmadou-dia/profil/spieler/611673","Dia",1999
"Ahmed Elmohamady",1987-09-09,"https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333","Elmohamady",1987
"Ahmed Hegazy",1991-01-25,"https://www.transfermarkt.com/ahmed-hegazy/profil/spieler/111524","Hegazy",1991
"Ahmed Kutucu",2000-03-01,"https://www.transfermarkt.com/ahmed-kutucu/profil/spieler/452084","Kutucu",2000
"Ahmed Musa",1992-10-14,"https://www.transfermarkt.com/ahmed-musa/profil/spieler/168337","Musa",1992
"Ahmet Gürleyen",1999-04-26,"https://www.transfermarkt.com/ahmet-gurleyen/profil/spieler/397696","Gürleyen",1999
"Aiden O'Neill",1998-07-04,"https://www.transfermarkt.com/aiden-oneill/profil/spieler/385918","O'Neill",1998
"Aihen Muñoz",1997-08-16,"https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842","Muñoz",1997
"Aílton",1995-03-16,"https://www.transfermarkt.com/ailton/profil/spieler/283863","Aílton",1995
"Aimar Oroz",2001-11-27,"https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131","Oroz",2001
"Aimar Sher",2002-12-20,"https://www.transfermarkt.com/aimar-sher/profil/spieler/579294","Sher",2002
"Aimen Moueffek",2001-04-09,"https://www.transfermarkt.com/aimen-moueffek/profil/spieler/484992","Moueffek",2001
"Ainsley Maitland-Niles",1997-08-29,"https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845","Maitland-Niles",1997
"Aïssa Mandi",1991-10-22,"https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293","Mandi",1991
"Aitor Fernández",1991-05-03,"https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997","Fernández",1991
"Aitor Paredes",2000-04-29,"https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916","Paredes",2000
"Aitor Ruibal",1996-03-22,"https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139","Ruibal",1996
"Ajdin Hrustic",1996-07-05,"https://www.transfermarkt.com/ajdin-hrustic/profil/spieler/265625","Hrustic",1996
"Aji Alese",2001-01-17,"https://www.transfermarkt.com/aji-alese/profil/spieler/502065","Alese",2001
"Akaki Gogia",1992-01-18,"https://www.transfermarkt.com/akaki-gogia/profil/spieler/92472","Gogia",1992
"Akim Zedadka",1995-05-30,"https://www.transfermarkt.com/akim-zedadka/profil/spieler/327863","Zedadka",1995
"Akin Famewo",1998-11-09,"https://www.transfermarkt.com/akin-famewo/profil/spieler/425713","Famewo",1998
"Ákos Onódi",2001-09-02,"https://www.transfermarkt.com/akos-onodi/profil/spieler/501156","Onódi",2001
"Akram Afif",1996-11-18,"https://www.transfermarkt.com/akram-afif/profil/spieler/336646","Afif",1996
"Alaa Bakir",2001-01-15,"https://www.transfermarkt.com/alaa-bakir/profil/spieler/386109","Bakir",2001
"Alaa Bellaarouch",2002-02-01,"https://www.transfermarkt.com/alaa-bellaarouch/profil/spieler/667991","Bellaarouch",2002
"Alaixys Romao",1984-01-18,"https://www.transfermarkt.com/alaixys-romao/profil/spieler/40014","Romao",1984
"Alan Empereur",1994-03-10,"https://www.transfermarkt.com/alan-empereur/profil/spieler/169179","Empereur",1994
"Alassane Plea",1993-03-10,"https://www.transfermarkt.com/alassane-plea/profil/spieler/167329","Plea",1993
"Alassane Traoré",1996-09-28,"https://www.transfermarkt.com/alassane-traore/profil/spieler/336704","Traoré",1996
"Alban Lafont",1999-01-23,"https://www.transfermarkt.com/alban-lafont/profil/spieler/357117","Lafont",1999
"Albano Bizzarri",1977-11-09,"https://www.transfermarkt.com/albano-bizzarri/profil/spieler/7797","Bizzarri",1977
"Albert Lottin",2001-08-29,"https://www.transfermarkt.com/albert-lottin/profil/spieler/540659","Lottin",2001
"Albert Rafetraniaina",1996-09-09,"https://www.transfermarkt.com/albert-rafetraniaina/profil/spieler/236783","Rafetraniaina",1996
"Albert Sambi Lokonga",1999-10-22,"https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","Lokonga",1999
"Alberto Alari",1999-01-21,"https://www.transfermarkt.com/alberto-alari/profil/spieler/392953","Alari",1999
"Alberto Almici",1993-01-11,"https://www.transfermarkt.com/alberto-almici/profil/spieler/163542","Almici",1993
"Alberto Aquilani",1984-07-07,"https://www.transfermarkt.com/alberto-aquilani/profil/spieler/5957","Aquilani",1984
"Alberto Brignoli",1991-08-19,"https://www.transfermarkt.com/alberto-brignoli/profil/spieler/146799","Brignoli",1991
"Alberto Bueno",1988-03-20,"https://www.transfermarkt.com/alberto-bueno/profil/spieler/45335","Bueno",1988
"Alberto Carminati",1999-01-14,"https://www.transfermarkt.com/alberto-carminati/profil/spieler/397224","Carminati",1999
"Alberto Cerri",1996-04-16,"https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751","Cerri",1996
"Alberto Cifuentes",1979-05-29,"https://www.transfermarkt.com/alberto-cifuentes/profil/spieler/7668","Cifuentes",1979
"Alberto de la Bella",1985-12-02,"https://www.transfermarkt.com/alberto-de-la-bella/profil/spieler/73319","Bella",1985
"Alberto Dossena",1998-10-13,"https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394","Dossena",1998
"Alberto García",1985-02-09,"https://www.transfermarkt.com/alberto-garcia/profil/spieler/58497","García",1985
"Alberto Grassi",1995-03-07,"https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473","Grassi",1995
"Alberto Guitián",1990-07-29,"https://www.transfermarkt.com/alberto-guitian/profil/spieler/230895","Guitián",1990
"Alberto López",1995-05-27,"https://www.transfermarkt.com/alberto-lopez/profil/spieler/307805","López",1995
"Alberto Marí",2001-07-11,"https://www.transfermarkt.com/alberto-mari/profil/spieler/634105","Marí",2001
"Alberto Moreno",1992-07-05,"https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917","Moreno",1992
"Alberto Paleari",1992-08-29,"https://www.transfermarkt.com/alberto-paleari/profil/spieler/163048","Paleari",1992
"Alberto Paloschi",1990-01-04,"https://www.transfermarkt.com/alberto-paloschi/profil/spieler/68306","Paloschi",1990
"Alberto Perea",1990-12-19,"https://www.transfermarkt.com/alberto-perea/profil/spieler/99559","Perea",1990
"Alberto Picchi",1997-08-12,"https://www.transfermarkt.com/alberto-picchi/profil/spieler/305686","Picchi",1997
"Alberto Redondo",1997-05-22,"https://www.transfermarkt.com/alberto-redondo/profil/spieler/411177","Redondo",1997
"Alberto Ródenas",1998-09-26,"https://www.transfermarkt.com/alberto-rodenas/profil/spieler/461623","Ródenas",1998
"Alberto Senese",2000-03-24,"https://www.transfermarkt.com/alberto-senese/profil/spieler/430764","Senese",2000
"Alberto Soro",1999-03-09,"https://www.transfermarkt.com/alberto-soro/profil/spieler/487688","Soro",1999
"Albian Ajeti",1997-02-26,"https://www.transfermarkt.com/albian-ajeti/profil/spieler/195906","Ajeti",1997
"Albin Ekdal",1989-07-28,"https://www.transfermarkt.com/albin-ekdal/profil/spieler/49275","Ekdal",1989
"Aldo Caiazza",1999-03-20,"https://www.transfermarkt.com/aldo-caiazza/profil/spieler/392333","Caiazza",1999
"Aldo One",1995-01-05,"https://www.transfermarkt.com/aldo-one/profil/spieler/254476","One",1995
"Aleandro Rosi",1987-05-17,"https://www.transfermarkt.com/aleandro-rosi/profil/spieler/34239","Rosi",1987
"Alec Georgen",1998-09-17,"https://www.transfermarkt.com/alec-georgen/profil/spieler/324800","Georgen",1998
"Aleix Febas",1996-02-22,"https://www.transfermarkt.com/aleix-febas/profil/spieler/217144","Febas",1996
"Aleix García",1997-06-28,"https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504","García",1997
"Aleix Vidal",1989-08-21,"https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490","Vidal",1989
"Alejandro Arribas",1989-05-01,"https://www.transfermarkt.com/alejandro-arribas/profil/spieler/137174","Arribas",1989
"Alejandro Cantero",2000-06-08,"https://www.transfermarkt.com/alejandro-cantero/profil/spieler/638235","Cantero",2000
"Alejandro Catena",1994-10-28,"https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796","Catena",1994
"Alejandro Gálvez",1989-06-06,"https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488","Gálvez",1989
"Alejandro González",1988-03-23,"https://www.transfermarkt.com/alejandro-gonzalez/profil/spieler/100497","González",1988
"Alejandro Marqués",2000-08-04,"https://www.transfermarkt.com/alejandro-marques/profil/spieler/525602","Marqués",2000
"Alejandro Meléndez",1999-05-13,"https://www.transfermarkt.com/alejandro-melendez/profil/spieler/531413","Meléndez",1999
"Alejandro Pozo",1999-02-22,"https://www.transfermarkt.com/alejandro-pozo/profil/spieler/341272","Pozo",1999
"Alejandro Rodríguez",1991-07-30,"https://www.transfermarkt.com/alejandro-rodriguez/profil/spieler/169533","Rodríguez",1991
"Aleksa Terzic",1999-08-17,"https://www.transfermarkt.com/aleksa-terzic/profil/spieler/404260","Terzic",1999
"Aleksandar Dragovic",1991-03-06,"https://www.transfermarkt.com/aleksandar-dragovic/profil/spieler/59032","Dragovic",1991
"Aleksandar Ignjovski",1991-01-27,"https://www.transfermarkt.com/aleksandar-ignjovski/profil/spieler/74295","Ignjovski",1991
"Aleksandar Jovanovic",1992-12-06,"https://www.transfermarkt.com/aleksandar-jovanovic/profil/spieler/256567","Jovanovic",1992
"Aleksandar Katai",1991-02-06,"https://www.transfermarkt.com/aleksandar-katai/profil/spieler/139915","Katai",1991
"Aleksandar Kolarov",1985-11-10,"https://www.transfermarkt.com/aleksandar-kolarov/profil/spieler/46156","Kolarov",1985
"Aleksandar Mitrovic",1994-09-16,"https://www.transfermarkt.com/aleksandar-mitrovic/profil/spieler/51152","Mitrovic",1994
"Aleksandar Radovanovic",1993-11-11,"https://www.transfermarkt.com/aleksandar-radovanovic/profil/spieler/339501","Radovanovic",1993
"Aleksandar Sedlar",1991-12-13,"https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499","Sedlar",1991
"Aleksandar Tonev",1990-02-03,"https://www.transfermarkt.com/aleksandar-tonev/profil/spieler/87282","Tonev",1990
"Aleksandar Trajkovski",1992-09-05,"https://www.transfermarkt.com/aleksandar-trajkovski/profil/spieler/142920","Trajkovski",1992
"Aleksander Buksa",2003-01-15,"https://www.transfermarkt.com/aleksander-buksa/profil/spieler/553757","Buksa",2003
"Aleksandr Golovin",1996-05-30,"https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918","Golovin",1996
"Aleksandr Kokorin",1991-03-19,"https://www.transfermarkt.com/aleksandr-kokorin/profil/spieler/89086","Kokorin",1991
"Aleksey Miranchuk",1995-10-17,"https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450","Miranchuk",1995
"Alen Halilovic",1996-06-18,"https://www.transfermarkt.com/alen-halilovic/profil/spieler/226074","Halilovic",1996
"Ales Mateju",1996-06-03,"https://www.transfermarkt.com/ales-mateju/profil/spieler/242078","Mateju",1996
"Alessandro Bastoni",1999-04-13,"https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","Bastoni",1999
"Alessandro Bellemo",1995-08-07,"https://www.transfermarkt.com/alessandro-bellemo/profil/spieler/241052","Bellemo",1995
"Alessandro Berardi",1991-01-16,"https://www.transfermarkt.com/alessandro-berardi/profil/spieler/127217","Berardi",1991
"Alessandro Bianco",2002-10-01,"https://www.transfermarkt.com/alessandro-bianco/profil/spieler/602124","Bianco",2002
"Alessandro Bordin",1998-08-01,"https://www.transfermarkt.com/alessandro-bordin/profil/spieler/315844","Bordin",1998
"Alessandro Buongiorno",1999-06-06,"https://www.transfermarkt.com/alessandro-buongiorno/profil/spieler/386446","Buongiorno",1999
"Alessandro Capello",1995-12-12,"https://www.transfermarkt.com/alessandro-capello/profil/spieler/200190","Capello",1995
"Alessandro Cerbara",2001-03-03,"https://www.transfermarkt.com/alessandro-cerbara/profil/spieler/459095","Cerbara",2001
"Alessandro Confente",1998-06-07,"https://www.transfermarkt.com/alessandro-confente/profil/spieler/393797","Confente",1998
"Alessandro Cortinovis",2001-01-25,"https://www.transfermarkt.com/alessandro-cortinovis/profil/spieler/421768","Cortinovis",2001
"Alessandro D'Andrea",2000-03-22,"https://www.transfermarkt.com/alessandro-dandrea/profil/spieler/392331","D'Andrea",2000
"Alessandro Deiola",1995-08-01,"https://www.transfermarkt.com/alessandro-deiola/profil/spieler/235931","Deiola",1995
"Alessandro Di Pardo",1999-07-18,"https://www.transfermarkt.com/alessandro-di-pardo/profil/spieler/457674","Pardo",1999
"Alessandro Eleuteri",1998-06-08,"https://www.transfermarkt.com/alessandro-eleuteri/profil/spieler/320658","Eleuteri",1998
"Alessandro Fiordaliso",1999-03-20,"https://www.transfermarkt.com/alessandro-fiordaliso/profil/spieler/386447","Fiordaliso",1999
"Alessandro Florenzi",1991-03-11,"https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365","Florenzi",1991
"Alessandro Gabbani",1999-07-13,"https://www.transfermarkt.com/alessandro-gabbani/profil/spieler/397869","Gabbani",1999
"Alessandro Gamberini",1981-08-27,"https://www.transfermarkt.com/alessandro-gamberini/profil/spieler/16868","Gamberini",1981
"Alessandro Giacomel",1998-07-09,"https://www.transfermarkt.com/alessandro-giacomel/profil/spieler/356009","Giacomel",1998
"Alessandro Gori",1999-01-04,"https://www.transfermarkt.com/alessandro-gori/profil/spieler/392926","Gori",1999
"Alessandro Guarnone",1999-03-27,"https://www.transfermarkt.com/alessandro-guarnone/profil/spieler/392530","Guarnone",1999
"Alessandro Iacobucci",1991-06-03,"https://www.transfermarkt.com/alessandro-iacobucci/profil/spieler/104290","Iacobucci",1991
"Alessandro Iacuaniello",1999-05-22,"https://www.transfermarkt.com/alessandro-iacuaniello/profil/spieler/386458","Iacuaniello",1999
"Alessandro Lombardi",2000-01-21,"https://www.transfermarkt.com/alessandro-lombardi/profil/spieler/430623","Lombardi",2000
"Alessandro Mallamo",1999-03-22,"https://www.transfermarkt.com/alessandro-mallamo/profil/spieler/346560","Mallamo",1999
"Alessandro Marongiu",1999-01-28,"https://www.transfermarkt.com/alessandro-marongiu/profil/spieler/396101","Marongiu",1999
"Alessandro Matri",1984-08-19,"https://www.transfermarkt.com/alessandro-matri/profil/spieler/40660","Matri",1984
"Alessandro Mattioli",1998-02-13,"https://www.transfermarkt.com/alessandro-mattioli/profil/spieler/297646","Mattioli",1998
"Alessandro Mercati",2002-05-12,"https://www.transfermarkt.com/alessandro-mercati/profil/spieler/604579","Mercati",2002
"Alessandro Minelli",1999-07-23,"https://www.transfermarkt.com/alessandro-minelli/profil/spieler/431470","Minelli",1999
"Alessandro Murgia",1996-08-09,"https://www.transfermarkt.com/alessandro-murgia/profil/spieler/289061","Murgia",1996
"Alessandro Pio Riccio",2002-02-06,"https://www.transfermarkt.com/alessandro-pio-riccio/profil/spieler/487835","Riccio",2002
"Alessandro Piu",1996-07-30,"https://www.transfermarkt.com/alessandro-piu/profil/spieler/253857","Piu",1996
"Alessandro Plizzari",2000-03-12,"https://www.transfermarkt.com/alessandro-plizzari/profil/spieler/357991","Plizzari",2000
"Alessandro Quaini",1998-09-17,"https://www.transfermarkt.com/alessandro-quaini/profil/spieler/345742","Quaini",1998
"Alessandro Rigo",2002-02-25,"https://www.transfermarkt.com/alessandro-rigo/profil/spieler/568117","Rigo",2002
"Alessandro Rossi",1997-01-03,"https://www.transfermarkt.com/alessandro-rossi/profil/spieler/339782","Rossi",1997
"Alessandro Russo",2001-03-31,"https://www.transfermarkt.com/alessandro-russo/profil/spieler/481344","Russo",2001
"Alessandro Santopadre",1998-10-04,"https://www.transfermarkt.com/alessandro-santopadre/profil/spieler/395102","Santopadre",1998
"Alessandro Schöpf",1994-02-07,"https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397","Schöpf",1994
"Alessandro Semprini",1998-02-24,"https://www.transfermarkt.com/alessandro-semprini/profil/spieler/315843","Semprini",1998
"Alessandro Tripaldelli",1999-02-09,"https://www.transfermarkt.com/alessandro-tripaldelli/profil/spieler/357176","Tripaldelli",1999
"Alessandro Tuia",1990-06-08,"https://www.transfermarkt.com/alessandro-tuia/profil/spieler/73943","Tuia",1990
"Alessandro Turrin",1997-03-10,"https://www.transfermarkt.com/alessandro-turrin/profil/spieler/338297","Turrin",1997
"Alessandro Zanoli",2000-10-03,"https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225","Zanoli",2000
"Alessio Bianchi",2000-10-02,"https://www.transfermarkt.com/alessio-bianchi/profil/spieler/364134","Bianchi",2000
"Alessio Cerci",1987-07-23,"https://www.transfermarkt.com/alessio-cerci/profil/spieler/21748","Cerci",1987
"Alessio Cragno",1994-06-28,"https://www.transfermarkt.com/alessio-cragno/profil/spieler/12907","Cragno",1994
"Alessio Da Cruz",1997-01-18,"https://www.transfermarkt.com/alessio-da-cruz/profil/spieler/337670","Cruz",1997
"Alessio Donnarumma",1998-02-16,"https://www.transfermarkt.com/alessio-donnarumma/profil/spieler/315845","Donnarumma",1998
"Alessio Furlanetto",2002-02-07,"https://www.transfermarkt.com/alessio-furlanetto/profil/spieler/538079","Furlanetto",2002
"Alessio Miceli",1999-08-31,"https://www.transfermarkt.com/alessio-miceli/profil/spieler/394296","Miceli",1999
"Alessio Pagliarini",2000-01-09,"https://www.transfermarkt.com/alessio-pagliarini/profil/spieler/391405","Pagliarini",2000
"Alessio Riccardi",2001-04-03,"https://www.transfermarkt.com/alessio-riccardi/profil/spieler/421765","Riccardi",2001
"Alessio Rollandi",1999-07-06,"https://www.transfermarkt.com/alessio-rollandi/profil/spieler/391683","Rollandi",1999
"Alessio Romagnoli",1995-01-12,"https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747","Romagnoli",1995
"Alessio Zerbin",1999-03-03,"https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584","Zerbin",1999
"Álex Alegría",1992-10-14,"https://www.transfermarkt.com/alex-alegria/profil/spieler/178187","Alegría",1992
"Alex Arnofoli",2003-02-21,"https://www.transfermarkt.com/alex-arnofoli/profil/spieler/704117","Arnofoli",2003
"Álex Baena",2001-07-20,"https://www.transfermarkt.com/alex-baena/profil/spieler/548111","Baena",2001
"Álex Berenguer",1995-07-04,"https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","Berenguer",1995
"Álex Blanco",1998-12-16,"https://www.transfermarkt.com/alex-blanco/profil/spieler/328914","Blanco",1998
