"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2018,"Real Salt Lake City","Adam Henley","Right-Back",1994-06-14,"Wales",175000,"https://www.transfermarkt.com/adam-henley/profil/spieler/173585","Henley","1994"
"MLS","Americas","United States",2019,"Atlanta United FC","Adam Jahn","Centre-Forward",1991-01-05,"United States",350000,"https://www.transfermarkt.com/adam-jahn/profil/spieler/260858","Jahn","1991"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Adam Lundqvist","Left-Back",1994-03-20,"Sweden",8e+05,"https://www.transfermarkt.com/adam-lundqvist/profil/spieler/225676","Lundqvist","1994"
"MLS","Americas","United States",2021,"Toronto FC","Adam Pearlman","Centre-Back",2005-04-05,"Canada",NA,"https://www.transfermarkt.com/adam-pearlman/profil/spieler/1001941","Pearlman","2005"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Adam Saldaña","Central Midfield",2002-02-07,"United States",6e+05,"https://www.transfermarkt.com/adam-saldana/profil/spieler/504207","Saldaña","2002"
"MLS","Americas","United States",2019,"Los Angeles FC","Adama Diomande","Centre-Forward",1990-02-14,"Norway",1700000,"https://www.transfermarkt.com/adama-diomande/profil/spieler/93145","Diomande","1990"
"MLS","Americas","United States",2021,"Charlotte FC","Adilson Malanda","Centre-Back",2001-10-29,"France",1e+06,"https://www.transfermarkt.com/adilson-malanda/profil/spieler/847772","Malanda","2001"
"MLS","Americas","United States",2021,"Charlotte FC","Adrián Zendejas","Goalkeeper",1995-08-30,"United States",175000,"https://www.transfermarkt.com/adrian-zendejas/profil/spieler/384129","Zendejas","1995"
"MLS","Americas","United States",2021,"Minnesota United FC","Adrien Hunou","Centre-Forward",1994-01-19,"France",3500000,"https://www.transfermarkt.com/adrien-hunou/profil/spieler/203507","Hunou","1994"
"MLS","Americas","United States",2021,"D.C. United","Adrien Pérez","Centre-Forward",1995-10-13,"United States",450000,"https://www.transfermarkt.com/adrien-perez/profil/spieler/589774","Pérez","1995"
"MLS","Americas","United States",2019,"FC Cincinnati","Adrien Regattin","Right Winger",1991-08-22,"Morocco",475000,"https://www.transfermarkt.com/adrien-regattin/profil/spieler/126796","Regattin","1991"
"MLS","Americas","United States",2020,"Austin FC","Aedan Stanley","Left-Back",1999-12-13,"United States",125000,"https://www.transfermarkt.com/aedan-stanley/profil/spieler/405214","Stanley","1999"
"MLS","Americas","United States",2021,"CF Montréal","Ahmed Hamdi","Attacking Midfield",1998-02-10,"Egypt",5e+05,"https://www.transfermarkt.com/ahmed-hamdi/profil/spieler/413100","Hamdi","1998"
"MLS","Americas","United States",2021,"Nashville SC","Ahmed Longmire","Centre-Back",1999-10-11,"United States",NA,"https://www.transfermarkt.com/ahmed-longmire/profil/spieler/972459","Longmire","1999"
"MLS","Americas","United States",2018,"Toronto FC","Aidan Daniels","Attacking Midfield",1998-09-06,"Canada",125000,"https://www.transfermarkt.com/aidan-daniels/profil/spieler/429460","Daniels","1998"
"MLS","Americas","United States",2021,"Columbus Crew","Aidan Morris","Central Midfield",2001-11-16,"United States",6e+05,"https://www.transfermarkt.com/aidan-morris/profil/spieler/513968","Morris","2001"
"MLS","Americas","United States",2021,"Atlanta United FC","Aiden McFadden","Right-Back",1998-09-28,"United States",125000,"https://www.transfermarkt.com/aiden-mcfadden/profil/spieler/637705","McFadden","1998"
"MLS","Americas","United States",2021,"Inter Miami CF","Aimé Mabika","Centre-Back",1998-08-16,"Zambia",150000,"https://www.transfermarkt.com/aime-mabika/profil/spieler/637490","Mabika","1998"
"MLS","Americas","United States",2021,"New York Red Bulls","AJ Marcucci","Goalkeeper",1999-07-31,"United States",1e+05,"https://www.transfermarkt.com/aj-marcucci/profil/spieler/884244","Marcucci","1999"
"MLS","Americas","United States",2021,"Nashville SC","Aké Loba","Centre-Forward",1998-04-01,"Cote d'Ivoire",3e+06,"https://www.transfermarkt.com/ake-loba/profil/spieler/515512","Loba","1998"
"MLS","Americas","United States",2018,"D.C. United","Akeem Ward","Left-Back",1996-01-05,"United States",125000,"https://www.transfermarkt.com/akeem-ward/profil/spieler/644783","Ward","1996"
"MLS","Americas","United States",2021,"Minnesota United FC","Alan Benítez","Right-Back",1994-01-25,"Paraguay",6e+05,"https://www.transfermarkt.com/alan-benitez/profil/spieler/344676","Benítez","1994"
"MLS","Americas","United States",2021,"Charlotte FC","Alan Franco","Central Midfield",1998-08-21,"Ecuador",2500000,"https://www.transfermarkt.com/alan-franco/profil/spieler/400960","Franco","1998"
"MLS","Americas","United States",2021,"Atlanta United FC","Alan Franco","Centre-Back",1996-10-11,"Argentina",3e+06,"https://www.transfermarkt.com/alan-franco/profil/spieler/503343","Franco","1996"
"MLS","Americas","United States",2020,"Sporting Kansas City","Alan Pulido","Centre-Forward",1991-03-08,"Mexico",9e+06,"https://www.transfermarkt.com/alan-pulido/profil/spieler/143045","Pulido","1991"
"MLS","Americas","United States",2021,"FC Dallas","Alan Velasco","Left Winger",2002-07-27,"Argentina",1e+07,"https://www.transfermarkt.com/alan-velasco/profil/spieler/661154","Velasco","2002"
"MLS","Americas","United States",2019,"Nashville SC","Alan Winn","Left Winger",1996-02-18,"United States",150000,"https://www.transfermarkt.com/alan-winn/profil/spieler/336173","Winn","1996"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Albert Rusnák","Attacking Midfield",1994-07-07,"Slovakia",2500000,"https://www.transfermarkt.com/albert-rusnak/profil/spieler/43228","Rusnák","1994"
"MLS","Americas","United States",2019,"Houston Dynamo FC","Alberth Elis","Right Winger",1996-02-12,"Honduras",2800000,"https://www.transfermarkt.com/alberth-elis/profil/spieler/281319","Elis","1996"
"MLS","Americas","United States",2018,"Seattle Sounders FC","Alec Díaz","Centre-Forward",2001-12-07,"Puerto Rico",NA,"https://www.transfermarkt.com/alec-diaz/profil/spieler/615556","Díaz","2001"
"MLS","Americas","United States",2021,"FC Cincinnati","Alec Kann","Goalkeeper",1990-08-08,"United States",2e+05,"https://www.transfermarkt.com/alec-kann/profil/spieler/216686","Kann","1990"
"MLS","Americas","United States",2021,"Philadelphia Union","Alejandro Bedoya","Central Midfield",1987-04-29,"United States",4e+05,"https://www.transfermarkt.com/alejandro-bedoya/profil/spieler/111783","Bedoya","1987"
"MLS","Americas","United States",2020,"Houston Dynamo FC","Alejandro Fuenmayor","Centre-Back",1996-08-29,"Venezuela",3e+05,"https://www.transfermarkt.com/alejandro-fuenmayor/profil/spieler/309910","Fuenmayor","1996"
"MLS","Americas","United States",2019,"Los Angeles FC","Alejandro Guido","Defensive Midfield",1994-03-22,"United States",3e+05,"https://www.transfermarkt.com/alejandro-guido/profil/spieler/189883","Guido","1994"
"MLS","Americas","United States",2021,"Toronto FC","Alejandro Pozuelo","Attacking Midfield",1991-09-20,"Spain",8e+06,"https://www.transfermarkt.com/alejandro-pozuelo/profil/spieler/188853","Pozuelo","1991"
"MLS","Americas","United States",2019,"Los Angeles Galaxy","Aleksandar Katai","Left Winger",1991-02-06,"Serbia",1600000,"https://www.transfermarkt.com/aleksandar-katai/profil/spieler/139915","Katai","1991"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Alessandro Schöpf","Central Midfield",1994-02-07,"Austria",2500000,"https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397","Schöpf","1994"
"MLS","Americas","United States",2021,"Toronto FC","Alex Bono","Goalkeeper",1994-04-25,"United States",5e+05,"https://www.transfermarkt.com/alex-bono/profil/spieler/272881","Bono","1994"
"MLS","Americas","United States",2018,"Columbus Crew","Alex Crognale","Centre-Back",1994-08-27,"United States",5e+05,"https://www.transfermarkt.com/alex-crognale/profil/spieler/478530","Crognale","1994"
"MLS","Americas","United States",2021,"Atlanta United FC","Alex DeJohn","Centre-Back",1991-05-10,"United States",2e+05,"https://www.transfermarkt.com/alex-dejohn/profil/spieler/318222","DeJohn","1991"
"MLS","Americas","United States",2021,"Orlando City SC","Alex Freeman","Right-Back",2004-08-09,"United States",50000,"https://www.transfermarkt.com/alex-freeman/profil/spieler/985806","Freeman","2004"
"MLS","Americas","United States",2018,"Real Salt Lake City","Alex Horwath","Goalkeeper",1987-03-27,"United States",1e+05,"https://www.transfermarkt.com/alex-horwath/profil/spieler/160605","Horwath","1987"
"MLS","Americas","United States",2021,"Chicago Fire FC","Alex Monis","Right Winger",2003-03-20,"United States",1e+05,"https://www.transfermarkt.com/alex-monis/profil/spieler/724442","Monis","2003"
"MLS","Americas","United States",2021,"Nashville SC","Alex Muyl","Right Winger",1995-09-30,"United States",1e+06,"https://www.transfermarkt.com/alex-muyl/profil/spieler/413690","Muyl","1995"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Álex Roldán","Right-Back",1996-07-28,"El Salvador",2e+06,"https://www.transfermarkt.com/alex-roldan/profil/spieler/562560","Roldán","1996"
"MLS","Americas","United States",2020,"Seattle Sounders FC","Alex Villanueva","Left-Back",2002-07-09,"United States",1e+05,"https://www.transfermarkt.com/alex-villanueva/profil/spieler/705870","Villanueva","2002"
"MLS","Americas","United States",2020,"Orlando City SC","Alexander Alvarado","Left Winger",1999-04-21,"Ecuador",2e+06,"https://www.transfermarkt.com/alexander-alvarado/profil/spieler/379838","Alvarado","1999"
"MLS","Americas","United States",2019,"New England Revolution","Alexander Büttner","Left-Back",1989-02-11,"Netherlands",650000,"https://www.transfermarkt.com/alexander-buttner/profil/spieler/38003","Büttner","1989"
"MLS","Americas","United States",2021,"New York City FC","Alexander Callens","Centre-Back",1992-05-04,"Peru",2200000,"https://www.transfermarkt.com/alexander-callens/profil/spieler/147462","Callens","1992"
"MLS","Americas","United States",2021,"Austin FC","Alexander Ring","Central Midfield",1991-04-09,"Finland",2500000,"https://www.transfermarkt.com/alexander-ring/profil/spieler/82113","Ring","1991"
"MLS","Americas","United States",2021,"Orlando City SC","Alexandre Pato","Centre-Forward",1989-09-02,"Brazil",1500000,"https://www.transfermarkt.com/alexandre-pato/profil/spieler/37579","Pato","1989"
"MLS","Americas","United States",2021,"Columbus Crew","Alexandru Matan","Left Winger",1999-08-29,"Romania",1300000,"https://www.transfermarkt.com/alexandru-matan/profil/spieler/368942","Matan","1999"
"MLS","Americas","United States",2019,"New York City FC","Alexandru Mitrita","Left Winger",1995-02-08,"Romania",4800000,"https://www.transfermarkt.com/alexandru-mitrita/profil/spieler/209649","Mitrita","1995"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Alfonso Ocampo-Chávez","Centre-Forward",2002-03-25,"United States",2e+05,"https://www.transfermarkt.com/alfonso-ocampo-chavez/profil/spieler/504214","Ocampo-Chávez","2002"
"MLS","Americas","United States",2021,"New York City FC","Alfredo Morales","Central Midfield",1990-05-12,"United States",8e+05,"https://www.transfermarkt.com/alfredo-morales/profil/spieler/58500","Morales","1990"
"MLS","Americas","United States",2019,"Vancouver Whitecaps FC","Ali Adnan","Left-Back",1993-12-19,"Iraq",1400000,"https://www.transfermarkt.com/ali-adnan/profil/spieler/261611","Adnan","1993"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Ali Ahmed","Left-Back",2000-10-10,"Canada",NA,"https://www.transfermarkt.com/ali-ahmed/profil/spieler/995642","Ahmed","2000"
"MLS","Americas","United States",2021,"CF Montréal","Alistair Johnston","Right-Back",1998-10-08,"Canada",3e+06,"https://www.transfermarkt.com/alistair-johnston/profil/spieler/637446","Johnston","1998"
"MLS","Americas","United States",2021,"Portland Timbers","Aljaz Ivacic","Goalkeeper",1993-12-29,"Slovenia",3e+05,"https://www.transfermarkt.com/aljaz-ivacic/profil/spieler/231923","Ivacic","1993"
"MLS","Americas","United States",2020,"CF Montréal","Aljaz Struna","Centre-Back",1990-08-04,"Slovenia",750000,"https://www.transfermarkt.com/aljaz-struna/profil/spieler/108119","Struna","1990"
"MLS","Americas","United States",2021,"FC Cincinnati","Allan Cruz","Central Midfield",1996-02-24,"Costa Rica",1500000,"https://www.transfermarkt.com/allan-cruz/profil/spieler/313234","Cruz","1996"
"MLS","Americas","United States",2019,"Chicago Fire FC","Allan Rodriguez","Defensive Midfield",2004-05-27,"United States",NA,"https://www.transfermarkt.com/allan-rodriguez/profil/spieler/745457","Rodriguez","2004"
"MLS","Americas","United States",2018,"Minnesota United FC","Ally Nganzi","Defensive Midfield",2000-09-03,"Tanzania",NA,"https://www.transfermarkt.com/ally-nganzi/profil/spieler/627088","Nganzi","2000"
"MLS","Americas","United States",2021,"FC Cincinnati","Álvaro Barreal","Right Winger",2000-08-17,"Argentina",2e+06,"https://www.transfermarkt.com/alvaro-barreal/profil/spieler/613873","Barreal","2000"
"MLS","Americas","United States",2020,"Chicago Fire FC","Álvaro Medrán","Central Midfield",1994-03-15,"Spain",2e+06,"https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839","Medrán","1994"
"MLS","Americas","United States",2020,"Los Angeles FC","Álvaro Quezada","Left Midfield",1999-03-04,"United States",NA,"https://www.transfermarkt.com/alvaro-quezada/profil/spieler/636280","Quezada","1999"
"MLS","Americas","United States",2021,"FC Cincinnati","Alvas Powell","Right-Back",1994-07-18,"Jamaica",3e+05,"https://www.transfermarkt.com/alvas-powell/profil/spieler/189772","Powell","1994"
"MLS","Americas","United States",2019,"Real Salt Lake City","Alvin Jones","Right-Back",1994-07-09,"Trinidad and Tobago",175000,"https://www.transfermarkt.com/alvin-jones/profil/spieler/347597","Jones","1994"
"MLS","Americas","United States",2020,"Sporting Kansas City","Amadou Dia","Left-Back",1993-06-08,"United States",3e+05,"https://www.transfermarkt.com/amadou-dia/profil/spieler/354912","Dia","1993"
"MLS","Americas","United States",2018,"Chicago Fire FC","Amando Moreno","Left Winger",1995-09-10,"El Salvador",3e+05,"https://www.transfermarkt.com/amando-moreno/profil/spieler/253573","Moreno","1995"
"MLS","Americas","United States",2021,"Atlanta United FC","Amar Sejdic","Defensive Midfield",1996-11-29,"United States",2e+05,"https://www.transfermarkt.com/amar-sejdic/profil/spieler/424993","Sejdic","1996"
"MLS","Americas","United States",2020,"New York Red Bulls","Amro Tarek","Centre-Back",1992-05-17,"Egypt",6e+05,"https://www.transfermarkt.com/amro-tarek/profil/spieler/158997","Tarek","1992"
"MLS","Americas","United States",2021,"Real Salt Lake City","Anderson Julio","Right Winger",1996-05-31,"Ecuador",1800000,"https://www.transfermarkt.com/anderson-julio/profil/spieler/310640","Julio","1996"
"MLS","Americas","United States",2021,"Philadelphia Union","Andre Blake","Goalkeeper",1990-11-21,"Jamaica",3e+06,"https://www.transfermarkt.com/andre-blake/profil/spieler/244149","Blake","1990"
"MLS","Americas","United States",2018,"Los Angeles FC","André Horta","Central Midfield",1996-11-07,"Portugal",4500000,"https://www.transfermarkt.com/andre-horta/profil/spieler/329722","Horta","1996"
"MLS","Americas","United States",2019,"Colorado Rapids","Andre Rawls","Goalkeeper",1991-12-20,"United States",225000,"https://www.transfermarkt.com/andre-rawls/profil/spieler/354887","Rawls","1991"
"MLS","Americas","United States",2021,"Chicago Fire FC","Andre Reynolds II","Left-Back",2001-05-02,"United States",125000,"https://www.transfermarkt.com/andre-reynolds-ii/profil/spieler/647501","II","2001"
"MLS","Americas","United States",2021,"Charlotte FC","Andre Shinyashiki","Left Winger",1997-06-11,"Brazil",3e+06,"https://www.transfermarkt.com/andre-shinyashiki/profil/spieler/636331","Shinyashiki","1997"
"MLS","Americas","United States",2018,"New York Red Bulls","Andreas Ivan","Left Winger",1995-01-10,"Romania",450000,"https://www.transfermarkt.com/andreas-ivan/profil/spieler/200041","Ivan","1995"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Andrés Cubas","Defensive Midfield",1996-05-22,"Paraguay",2500000,"https://www.transfermarkt.com/andres-cubas/profil/spieler/323872","Cubas","1996"
"MLS","Americas","United States",2019,"Portland Timbers","Andrés Flores","Attacking Midfield",1990-08-31,"El Salvador",450000,"https://www.transfermarkt.com/andres-flores/profil/spieler/125387","Flores","1990"
"MLS","Americas","United States",2021,"New York City FC","Andres Jasson","Left Winger",2002-01-17,"United States",3e+05,"https://www.transfermarkt.com/andres-jasson/profil/spieler/627208","Jasson","2002"
"MLS","Americas","United States",2021,"Orlando City SC","Andrés Perea","Defensive Midfield",2000-11-14,"United States",3e+06,"https://www.transfermarkt.com/andres-perea/profil/spieler/491536","Perea","2000"
"MLS","Americas","United States",2021,"New York Red Bulls","Andrés Reyes","Centre-Back",1999-09-08,"Colombia",1e+06,"https://www.transfermarkt.com/andres-reyes/profil/spieler/582995","Reyes","1999"
"MLS","Americas","United States",2020,"FC Dallas","Andrés Ricaurte","Attacking Midfield",1991-10-03,"Colombia",1800000,"https://www.transfermarkt.com/andres-ricaurte/profil/spieler/253846","Ricaurte","1991"
"MLS","Americas","United States",2020,"San Jose Earthquakes","Andrés Ríos","Centre-Forward",1989-08-01,"Argentina",8e+05,"https://www.transfermarkt.com/andres-rios/profil/spieler/59310","Ríos","1989"
"MLS","Americas","United States",2021,"Sporting Kansas City","Andreu Fontàs","Centre-Back",1989-11-14,"Spain",8e+05,"https://www.transfermarkt.com/andreu-fontas/profil/spieler/65237","Fontàs","1989"
"MLS","Americas","United States",2021,"Real Salt Lake City","Andrew Brody","Left-Back",1995-05-03,"United States",4e+05,"https://www.transfermarkt.com/andrew-brody/profil/spieler/415663","Brody","1995"
"MLS","Americas","United States",2019,"Atlanta United FC","Andrew Carleton","Left Winger",2000-06-22,"United States",4e+05,"https://www.transfermarkt.com/andrew-carleton/profil/spieler/370841","Carleton","2000"
"MLS","Americas","United States",2021,"New England Revolution","Andrew Farrell","Centre-Back",1992-04-02,"United States",1e+06,"https://www.transfermarkt.com/andrew-farrell/profil/spieler/253616","Farrell","1992"
"MLS","Americas","United States",2021,"Atlanta United FC","Andrew Gutman","Left-Back",1996-10-02,"United States",6e+05,"https://www.transfermarkt.com/andrew-gutman/profil/spieler/638408","Gutman","1996"
"MLS","Americas","United States",2020,"Real Salt Lake City","Andrew Putna","Goalkeeper",1994-10-21,"United States",450000,"https://www.transfermarkt.com/andrew-putna/profil/spieler/494257","Putna","1994"
"MLS","Americas","United States",2018,"Houston Dynamo FC","Andrew Samuels","Right-Back",1997-05-15,"United States",NA,"https://www.transfermarkt.com/andrew-samuels/profil/spieler/638700","Samuels","1997"
"MLS","Americas","United States",2021,"Austin FC","Andrew Tarbell","Goalkeeper",1993-10-07,"United States",150000,"https://www.transfermarkt.com/andrew-tarbell/profil/spieler/417349","Tarbell","1993"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Andrew Thomas","Goalkeeper",1998-09-01,"United States",50000,"https://www.transfermarkt.com/andrew-thomas/profil/spieler/635673","Thomas","1998"
"MLS","Americas","United States",2019,"Philadelphia Union","Andrew Wooten","Centre-Forward",1989-09-30,"United States",8e+05,"https://www.transfermarkt.com/andrew-wooten/profil/spieler/67407","Wooten","1989"
"MLS","Americas","United States",2021,"D.C. United","Andy Nájar","Right-Back",1993-03-16,"Honduras",6e+05,"https://www.transfermarkt.com/andy-najar/profil/spieler/145838","Nájar","1993"
"MLS","Americas","United States",2020,"Portland Timbers","Andy Polo","Right Winger",1994-09-29,"Peru",2e+06,"https://www.transfermarkt.com/andy-polo/profil/spieler/189236","Polo","1994"
"MLS","Americas","United States",2020,"Vancouver Whitecaps FC","Andy Rose","Centre-Back",1990-02-13,"Australia",450000,"https://www.transfermarkt.com/andy-rose/profil/spieler/213544","Rose","1990"
"MLS","Americas","United States",2018,"Minnesota United FC","Ángelo Rodríguez","Centre-Forward",1989-04-04,"Colombia",1250000,"https://www.transfermarkt.com/angelo-rodriguez/profil/spieler/178116","Rodríguez","1989"
"MLS","Americas","United States",2021,"Nashville SC","Aníbal Godoy","Defensive Midfield",1990-02-10,"Panama",6e+05,"https://www.transfermarkt.com/anibal-godoy/profil/spieler/161671","Godoy","1990"
"MLS","Americas","United States",2020,"Philadelphia Union","Anthony Fontana","Attacking Midfield",1999-10-14,"United States",2e+06,"https://www.transfermarkt.com/anthony-fontana/profil/spieler/447216","Fontana","1999"
"MLS","Americas","United States",2019,"CF Montréal","Anthony Jackson-Hamel","Centre-Forward",1993-08-03,"Canada",4e+05,"https://www.transfermarkt.com/anthony-jackson-hamel/profil/spieler/333093","Jackson-Hamel","1993"
"MLS","Americas","United States",2021,"Colorado Rapids","Anthony Markanich","Left-Back",1999-12-26,"United States",50000,"https://www.transfermarkt.com/anthony-markanich/profil/spieler/972467","Markanich","1999"
"MLS","Americas","United States",2020,"Philadelphia Union","Anton Sorenson","Left-Back",2003-01-25,"Haiti",NA,"https://www.transfermarkt.com/anton-sorenson/profil/spieler/797971","Sorenson","2003"
"MLS","Americas","United States",2021,"New York City FC","Anton Tinnerholm","Right-Back",1991-02-26,"Sweden",2500000,"https://www.transfermarkt.com/anton-tinnerholm/profil/spieler/109196","Tinnerholm","1991"
"MLS","Americas","United States",2021,"Charlotte FC","Anton Walkes","Centre-Back",1997-02-08,"England",1e+06,"https://www.transfermarkt.com/anton-walkes/profil/spieler/307763","Walkes","1997"
"MLS","Americas","United States",2018,"D.C. United","Antonio Bustamante","Attacking Midfield",1997-06-20,"Bolivia",1e+05,"https://www.transfermarkt.com/antonio-bustamante/profil/spieler/655411","Bustamante","1997"
"MLS","Americas","United States",2021,"Orlando City SC","Antônio Carlos","Centre-Back",1993-03-07,"Brazil",2e+06,"https://www.transfermarkt.com/antonio-carlos/profil/spieler/207446","Carlos","1993"
"MLS","Americas","United States",2021,"FC Dallas","Antonio Carrera","Goalkeeper",2004-03-15,"United States",25000,"https://www.transfermarkt.com/antonio-carrera/profil/spieler/826462","Carrera","2004"
"MLS","Americas","United States",2019,"New England Revolution","Antonio Delamea Mlinar","Centre-Back",1991-06-10,"Slovenia",475000,"https://www.transfermarkt.com/antonio-delamea-mlinar/profil/spieler/87214","Mlinar","1991"
"MLS","Americas","United States",2021,"Inter Miami CF","Ariel Lassiter","Left Winger",1994-09-27,"Costa Rica",4e+05,"https://www.transfermarkt.com/ariel-lassiter/profil/spieler/329713","Lassiter","1994"
"MLS","Americas","United States",2021,"New England Revolution","Arnór Ingvi Traustason","Left Winger",1993-04-30,"Iceland",1500000,"https://www.transfermarkt.com/arnor-ingvi-traustason/profil/spieler/153237","Traustason","1993"
"MLS","Americas","United States",2021,"FC Cincinnati","Arquímides Ordóñez","Centre-Forward",2003-08-05,"Guatemala",1e+05,"https://www.transfermarkt.com/arquimides-ordonez/profil/spieler/905609","Ordóñez","2003"
"MLS","Americas","United States",2021,"Columbus Crew","Artur","Defensive Midfield",1996-03-11,"Brazil",3500000,"https://www.transfermarkt.com/artur/profil/spieler/435488","Artur","1996"
"MLS","Americas","United States",2021,"New York Red Bulls","Ashley Fletcher","Centre-Forward",1995-10-02,"England",2e+06,"https://www.transfermarkt.com/ashley-fletcher/profil/spieler/289846","Fletcher","1995"
"MLS","Americas","United States",2020,"Real Salt Lake City","Ashtone Morgan","Left-Back",1991-02-09,"Canada",2e+05,"https://www.transfermarkt.com/ashtone-morgan/profil/spieler/164559","Morgan","1991"
"MLS","Americas","United States",2020,"Los Angeles Galaxy","Augustine Williams","Centre-Forward",1997-08-03,"Sierra Leone",175000,"https://www.transfermarkt.com/augustine-williams/profil/spieler/454110","Williams","1997"
"MLS","Americas","United States",2020,"Philadelphia Union","Aurélien Collin","Centre-Back",1986-03-08,"France",1e+05,"https://www.transfermarkt.com/aurelien-collin/profil/spieler/45155","Collin","1986"
"MLS","Americas","United States",2020,"Toronto FC","Auro","Right-Back",1996-01-23,"Brazil",1e+06,"https://www.transfermarkt.com/auro/profil/spieler/294796","Auro","1996"
"MLS","Americas","United States",2021,"Colorado Rapids","Auston Trusty","Centre-Back",1998-08-12,"United States",2e+06,"https://www.transfermarkt.com/auston-trusty/profil/spieler/389253","Trusty","1998"
"MLS","Americas","United States",2020,"FC Cincinnati","Avionne Flanagan","Left Midfield",1999-04-06,"United States",50000,"https://www.transfermarkt.com/avionne-flanagan/profil/spieler/884641","Flanagan","1999"
"MLS","Americas","United States",2021,"Real Salt Lake City","Axel Kei","Centre-Forward",2007-12-30,"United States",NA,"https://www.transfermarkt.com/axel-kei/profil/spieler/921859","Kei","2007"
"MLS","Americas","United States",2019,"Columbus Crew","Axel Sjöberg","Centre-Back",1991-03-08,"Sweden",325000,"https://www.transfermarkt.com/axel-sjoberg/profil/spieler/113116","Sjöberg","1991"
"MLS","Americas","United States",2021,"Toronto FC","Ayo Akinola","Centre-Forward",2000-01-20,"Canada",5e+06,"https://www.transfermarkt.com/ayo-akinola/profil/spieler/370979","Akinola","2000"
"MLS","Americas","United States",2021,"D.C. United","Azaad Liadi","Left Winger",1998-05-14,"United States",175000,"https://www.transfermarkt.com/azaad-liadi/profil/spieler/744402","Liadi","1998"
"MLS","Americas","United States",2021,"Minnesota United FC","Aziel Jackson","Attacking Midfield",2001-10-25,"United States",75000,"https://www.transfermarkt.com/aziel-jackson/profil/spieler/889193","Jackson","2001"
"MLS","Americas","United States",2018,"CF Montréal","Bacary Sagna","Right-Back",1983-02-14,"France",5e+05,"https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764","Sagna","1983"
"MLS","Americas","United States",2021,"Minnesota United FC","Bakaye Dibassy","Centre-Back",1989-08-11,"Mali",1e+06,"https://www.transfermarkt.com/bakaye-dibassy/profil/spieler/410059","Dibassy","1989"
"MLS","Americas","United States",2020,"CF Montréal","Ballou Tabla","Left Winger",1999-03-31,"Canada",5e+05,"https://www.transfermarkt.com/ballou-tabla/profil/spieler/408886","Tabla","1999"
"MLS","Americas","United States",2018,"Chicago Fire FC","Bastian Schweinsteiger","Central Midfield",1984-08-01,"Germany",2500000,"https://www.transfermarkt.com/bastian-schweinsteiger/profil/spieler/2514","Schweinsteiger","1984"
"MLS","Americas","United States",2021,"FC Cincinnati","Beckham Sunderland","Goalkeeper",2003-06-30,"United States",50000,"https://www.transfermarkt.com/beckham-sunderland/profil/spieler/824176","Sunderland","2003"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Ben Alexander","Goalkeeper",2003-06-27,"Canada",NA,"https://www.transfermarkt.com/ben-alexander/profil/spieler/998676","Alexander","2003"
"MLS","Americas","United States",2021,"Charlotte FC","Ben Bender","Left Midfield",2001-03-07,"United States",350000,"https://www.transfermarkt.com/ben-bender/profil/spieler/972143","Bender","2001"
"MLS","Americas","United States",2020,"Atlanta United FC","Ben Lundgaard","Goalkeeper",1995-09-02,"United States",125000,"https://www.transfermarkt.com/ben-lundgaard/profil/spieler/562559","Lundgaard","1995"
"MLS","Americas","United States",2020,"FC Cincinnati","Ben Lundt","Goalkeeper",1995-09-24,"Germany",2e+05,"https://www.transfermarkt.com/ben-lundt/profil/spieler/236792","Lundt","1995"
"MLS","Americas","United States",2020,"FC Cincinnati","Ben Mines","Right Winger",2000-05-13,"United States",2e+05,"https://www.transfermarkt.com/ben-mines/profil/spieler/455564","Mines","2000"
"MLS","Americas","United States",2021,"New England Revolution","Ben Reveno","Centre-Back",1999-03-29,"United States",NA,"https://www.transfermarkt.com/ben-reveno/profil/spieler/636274","Reveno","1999"
"MLS","Americas","United States",2021,"Sporting Kansas City","Ben Sweat","Left-Back",1991-09-04,"United States",8e+05,"https://www.transfermarkt.com/ben-sweat/profil/spieler/268310","Sweat","1991"
"MLS","Americas","United States",2021,"FC Dallas","Beni Redzic","Left Winger",2002-09-26,"Bosnia-Herzegovina",1e+05,"https://www.transfermarkt.com/beni-redzic/profil/spieler/674610","Redzic","2002"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Benjamin Kikanovic","Left Winger",2000-01-06,"United States",1e+06,"https://www.transfermarkt.com/benjamin-kikanovic/profil/spieler/736752","Kikanovic","2000"
