"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"Championship",NA,"England",2022,"Norwich City","Gabriel Sara","Central Midfield",1999-06-26,"Brazil",6e+06,"https://www.transfermarkt.com/gabriel-sara/profil/spieler/553469","Sara","1999"
"Liga Portugal","Europe","Portugal",2022,"CD Santa Clara","Gabriel Silva","Right Winger",2002-03-22,"Brazil",2500000,"https://www.transfermarkt.com/gabriel-silva/profil/spieler/627224","Silva","2002"
"SÃ©rie A","Americas","Brazil",2020,"Cuiabá Esporte Clube (MT)","Gabriel Silva","Left Winger",1999-03-08,"Brazil",NA,"https://www.transfermarkt.com/gabriel-silva/profil/spieler/692777","Silva","1999"
"Liga Portugal","Europe","Portugal",2019,"FC Famalicão","Gabriel Souza","Goalkeeper",1997-01-01,"Brazil",NA,"https://www.transfermarkt.com/gabriel-souza/profil/spieler/375770","Souza","1997"
"SÃ©rie A","Americas","Brazil",2017,"Club Athletico Paranaense","Gabriel Taliari","Centre-Forward",1997-04-13,"Brazil",NA,"https://www.transfermarkt.com/gabriel-taliari/profil/spieler/585876","Taliari","1997"
"SÃ©rie A","Americas","Brazil",2021,"Fluminense Football Club","Gabriel Teixeira","Left Winger",2001-04-01,"Brazil",2200000,"https://www.transfermarkt.com/gabriel-teixeira/profil/spieler/875328","Teixeira","2001"
"Liga MX Clausura","Americas","Mexico",2021,"UNAM Pumas","Gabriel Torres","Centre-Forward",1988-10-31,"Panama",NA,"https://www.transfermarkt.com/gabriel-torres/profil/spieler/74532","Torres","1988"
"SÃ©rie A","Americas","Brazil",2021,"Esporte Clube Juventude","Gabriel Tota","Central Midfield",2001-10-29,"Brazil",NA,"https://www.transfermarkt.com/gabriel-tota/profil/spieler/940145","Tota","2001"
"SÃ©rie A","Americas","Brazil",2018,"Sport Club Corinthians Paulista","Gabriel Vasconcelos","Centre-Forward",1996-03-15,"Brazil",NA,"https://www.transfermarkt.com/gabriel-vasconcelos/profil/spieler/382055","Vasconcelos","1996"
"Liga Portugal","Europe","Portugal",2022,"FC Porto","Gabriel Veron","Left Winger",2002-09-03,"Brazil",1.2e+07,"https://www.transfermarkt.com/gabriel-veron/profil/spieler/627221","Veron","2002"
"Eredivisie","Europe","Netherlands",2022,"Vitesse Arnhem","Gabriel Vidovic","Attacking Midfield",2003-12-01,"Croatia",3e+06,"https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327","Vidovic","2003"
"Liga MX Clausura","Americas","Mexico",2019,"Querétaro FC","Gabriel Zanatta","Attacking Midfield",2000-08-05,"Mexico",NA,"https://www.transfermarkt.com/gabriel-zanatta/profil/spieler/611844","Zanatta","2000"
"Liga Portugal","Europe","Portugal",2020,"Rio Ave FC","Gabrielzinho","Left Midfield",1996-09-29,"Brazil",NA,"https://www.transfermarkt.com/gabrielzinho/profil/spieler/523850","Gabrielzinho","1996"
"SÃ©rie A","Americas","Brazil",2021,"Fluminense Football Club","Gabryel Martins","Attack",2001-12-12,"Brazil",NA,"https://www.transfermarkt.com/gabryel-martins/profil/spieler/994618","Martins","2001"
"SÃ©rie A","Americas","Brazil",2021,"Cuiabá Esporte Clube (MT)","Gabryel Vinicius","Attack",2002-10-28,"Brazil",NA,"https://www.transfermarkt.com/gabryel-vinicius/profil/spieler/973567","Vinicius","2002"
"Liga MX Clausura","Americas","Mexico",2022,"Atlas Guadalajara","Gaddi Aguirre","Centre-Back",1996-03-31,"Mexico",NA,"https://www.transfermarkt.com/gaddi-aguirre/profil/spieler/419457","Aguirre","1996"
"Liga MX Clausura","Americas","Mexico",2018,"Querétaro FC","Gael Acosta","Left Winger",1992-03-26,"Mexico",NA,"https://www.transfermarkt.com/gael-acosta/profil/spieler/270029","Acosta","1992"
"Liga MX Clausura","Americas","Mexico",2021,"Deportivo Guadalajara","Gael García","Midfield",2004-02-12,"Mexico",NA,"https://www.transfermarkt.com/gael-garcia/profil/spieler/994121","García","2004"
"Liga MX Clausura","Americas","Mexico",2021,"Mazatlán FC","Gael Sandoval","Right Winger",1995-11-05,"Mexico",1e+06,"https://www.transfermarkt.com/gael-sandoval/profil/spieler/228867","Sandoval","1995"
"Championship",NA,"England",2021,"Nottingham Forest","Gaëtan Bong","Left-Back",1988-04-25,"Cameroon",NA,"https://www.transfermarkt.com/gaetan-bong/profil/spieler/36291","Bong","1988"
"Championship",NA,"England",2019,"Leeds United","Gaetano Berardi","Right-Back",1988-08-21,"Switzerland",NA,"https://www.transfermarkt.com/gaetano-berardi/profil/spieler/43084","Berardi","1988"
"Eredivisie","Europe","Netherlands",2022,"FC Volendam","Gaetano Oristanio","Attacking Midfield",2002-09-28,"Italy",NA,"https://www.transfermarkt.com/gaetano-oristanio/profil/spieler/613393","Oristanio","2002"
"Liga Portugal","Europe","Portugal",2022,"Boavista FC","Gaius Makouta","Central Midfield",1997-07-25,"Congo",2e+06,"https://www.transfermarkt.com/gaius-makouta/profil/spieler/450173","Makouta","1997"
"Liga Portugal","Europe","Portugal",2021,"Moreirense FC","Galego","Left Winger",1997-04-04,"Brazil",NA,"https://www.transfermarkt.com/galego/profil/spieler/654236","Galego","1997"
"Liga Portugal","Europe","Portugal",2022,"FC Porto","Galeno","Left Winger",1997-10-22,"Brazil",1.5e+07,"https://www.transfermarkt.com/galeno/profil/spieler/454121","Galeno","1997"
"SÃ©rie A","Americas","Brazil",2021,"Fluminense Football Club","Ganso","Attacking Midfield",1989-10-12,"Brazil",NA,"https://www.transfermarkt.com/ganso/profil/spieler/67920","Ganso","1989"
"Championship",NA,"England",2020,"Wycombe Wanderers","Garath McCleary","Right Winger",1987-05-15,"Jamaica",NA,"https://www.transfermarkt.com/garath-mccleary/profil/spieler/69653","McCleary","1987"
"Championship",NA,"England",2019,"West Bromwich Albion","Gareth Barry","Defensive Midfield",1981-02-23,"England",NA,"https://www.transfermarkt.com/gareth-barry/profil/spieler/3291","Barry","1981"
"Championship",NA,"England",2021,"AFC Bournemouth","Gary Cahill","Centre-Back",1985-12-19,"England",NA,"https://www.transfermarkt.com/gary-cahill/profil/spieler/27511","Cahill","1985"
"Championship",NA,"England",2022,"Birmingham City","Gary Gardner","Central Midfield",1992-06-29,"England",NA,"https://www.transfermarkt.com/gary-gardner/profil/spieler/110861","Gardner","1992"
"Championship",NA,"England",2018,"Sheffield Wednesday","Gary Hooper","Centre-Forward",1988-01-26,"England",1500000,"https://www.transfermarkt.com/gary-hooper/profil/spieler/42513","Hooper","1988"
"Liga MX Clausura","Americas","Mexico",2021,"Club León FC","Gary Kagelmacher","Centre-Back",1988-04-21,"Uruguay",NA,"https://www.transfermarkt.com/gary-kagelmacher/profil/spieler/58890","Kagelmacher","1988"
"Championship",NA,"England",2022,"Blackpool FC","Gary Madine","Centre-Forward",1990-08-24,"England",NA,"https://www.transfermarkt.com/gary-madine/profil/spieler/66994","Madine","1990"
"Championship",NA,"England",2018,"Bolton Wanderers","Gary O'Neil","Central Midfield",1983-05-18,"England",NA,"https://www.transfermarkt.com/gary-oneil/profil/spieler/3995","O'Neil","1983"
"Championship",NA,"England",2019,"Wigan Athletic","Gary Roberts","Left Winger",1984-03-18,"England",NA,"https://www.transfermarkt.com/gary-roberts/profil/spieler/39338","Roberts","1984"
"SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Gaspar","Left Winger",2002-07-31,"Brazil",NA,"https://www.transfermarkt.com/gaspar/profil/spieler/767623","Gaspar","2002"
"Liga MX Apertura","Americas","Mexico",2019,"Tiburones Rojos de Veracruz","Gaspar Iñíguez","Central Midfield",1994-03-26,"Argentina",NA,"https://www.transfermarkt.com/gaspar-iniguez/profil/spieler/189432","Iñíguez","1994"
"Liga Portugal","Europe","Portugal",2021,"FC Arouca","Gastón Campi","Centre-Back",1991-04-06,"Argentina",NA,"https://www.transfermarkt.com/gaston-campi/profil/spieler/292174","Campi","1991"
"Liga MX Clausura","Americas","Mexico",2019,"Club Atlético Morelia","Gastón Lezcano","Right Winger",1986-11-21,"Argentina",NA,"https://www.transfermarkt.com/gaston-lezcano/profil/spieler/195740","Lezcano","1986"
"Eredivisie","Europe","Netherlands",2019,"PSV Eindhoven","Gastón Pereiro","Attacking Midfield",1995-06-11,"Uruguay",8e+06,"https://www.transfermarkt.com/gaston-pereiro/profil/spieler/264116","Pereiro","1995"
"Liga MX Clausura","Americas","Mexico",2020,"Deportivo Toluca","Gastón Sauro","Centre-Back",1990-02-23,"Argentina",NA,"https://www.transfermarkt.com/gaston-sauro/profil/spieler/96740","Sauro","1990"
"Liga MX Clausura","Americas","Mexico",2022,"Puebla FC","Gastón Silva","Left-Back",1994-03-05,"Uruguay",1e+06,"https://www.transfermarkt.com/gaston-silva/profil/spieler/189452","Silva","1994"
"SÃ©rie A","Americas","Brazil",2021,"Botafogo de Futebol e Regatas","Gatito Fernández","Goalkeeper",1988-03-29,"Paraguay",NA,"https://www.transfermarkt.com/gatito-fernandez/profil/spieler/107318","Fernández","1988"
"Eredivisie","Europe","Netherlands",2021,"Sparta Rotterdam","Gaultiér Overman","Left-Back",2000-11-15,"Netherlands",NA,"https://www.transfermarkt.com/gaultier-overman/profil/spieler/525320","Overman","2000"
"Championship",NA,"England",2022,"Stoke City","Gavin Kilkenny","Central Midfield",2000-02-01,"Ireland",NA,"https://www.transfermarkt.com/gavin-kilkenny/profil/spieler/469064","Kilkenny","2000"
"Championship",NA,"England",2019,"Wigan Athletic","Gavin Massey","Right Winger",1992-10-14,"England",NA,"https://www.transfermarkt.com/gavin-massey/profil/spieler/148258","Massey","1992"
"Eredivisie","Europe","Netherlands",2018,"Fortuna Sittard","Gavin Vlijter","Left Winger",1997-02-12,"Netherlands",NA,"https://www.transfermarkt.com/gavin-vlijter/profil/spieler/357453","Vlijter","1997"
"Championship",NA,"England",2022,"Cardiff City","Gavin Whyte","Right Winger",1996-01-31,"Northern Ireland",NA,"https://www.transfermarkt.com/gavin-whyte/profil/spieler/325588","Whyte","1996"
"Championship",NA,"England",2018,"Nottingham Forest","Gboly Ariyibi","Right Winger",1995-01-18,"United States",NA,"https://www.transfermarkt.com/gboly-ariyibi/profil/spieler/226958","Ariyibi","1995"
"Liga Portugal","Europe","Portugal",2021,"SL Benfica","Gedson Fernandes","Central Midfield",1999-01-09,"Portugal",6500000,"https://www.transfermarkt.com/gedson-fernandes/profil/spieler/337800","Fernandes","1999"
"SÃ©rie A","Americas","Brazil",2018,"Avaí Futebol Clube (SC)","Gegê","Attacking Midfield",1994-01-28,"Brazil",NA,"https://www.transfermarkt.com/gege/profil/spieler/299596","Gegê","1994"
"SÃ©rie A","Americas","Brazil",2019,"Fortaleza Esporte Clube","Geilson","Central Midfield",2001-06-15,"Brazil",NA,"https://www.transfermarkt.com/geilson/profil/spieler/740493","Geilson","2001"
"Liga MX Clausura","Americas","Mexico",2021,"CF Pachuca","Geisson Perea","Centre-Back",1991-08-06,"Colombia",NA,"https://www.transfermarkt.com/geisson-perea/profil/spieler/460621","Perea","1991"
"Liga Portugal","Europe","Portugal",2020,"Rio Ave FC","Gelson Dala","Centre-Forward",1996-07-13,"Angola",1500000,"https://www.transfermarkt.com/gelson-dala/profil/spieler/407907","Dala","1996"
"Liga Portugal","Europe","Portugal",2017,"Sporting CP","Gelson Martins","Right Winger",1995-05-11,"Portugal",3.5e+07,"https://www.transfermarkt.com/gelson-martins/profil/spieler/257448","Martins","1995"
"Liga Portugal","Europe","Portugal",2022,"CS Marítimo","Geny Catamo","Left Winger",2001-01-26,"Mozambique",NA,"https://www.transfermarkt.com/geny-catamo/profil/spieler/701979","Catamo","2001"
"Championship",NA,"England",2020,"Queens Park Rangers","Geoff Cameron","Centre-Back",1985-07-11,"United States",NA,"https://www.transfermarkt.com/geoff-cameron/profil/spieler/31642","Cameron","1985"
"Championship",NA,"England",2020,"Millwall FC","George Alexander","Centre-Forward",2000-10-14,"England",NA,"https://www.transfermarkt.com/george-alexander/profil/spieler/649180","Alexander","2000"
"Championship",NA,"England",2022,"Sheffield United","George Baldock","Right-Back",1993-03-09,"Greece",4e+06,"https://www.transfermarkt.com/george-baldock/profil/spieler/146690","Baldock","1993"
"Championship",NA,"England",2018,"Sheffield Wednesday","George Boyd","Left Winger",1985-10-02,"Scotland",1500000,"https://www.transfermarkt.com/george-boyd/profil/spieler/45623","Boyd","1985"
"Championship",NA,"England",2020,"Swansea City","George Byers","Central Midfield",1996-05-29,"Scotland",1200000,"https://www.transfermarkt.com/george-byers/profil/spieler/240083","Byers","1996"
"Liga MX Clausura","Americas","Mexico",2022,"Puebla FC","George Corral","Right-Back",1990-07-18,"Mexico",NA,"https://www.transfermarkt.com/george-corral/profil/spieler/103889","Corral","1990"
"Eredivisie","Europe","Netherlands",2022,"Fortuna Sittard","George Cox","Left-Back",1998-01-14,"England",NA,"https://www.transfermarkt.com/george-cox/profil/spieler/359692","Cox","1998"
"Eredivisie","Europe","Netherlands",2017,"Sparta Rotterdam","George Dobson","Defensive Midfield",1997-11-15,"England",NA,"https://www.transfermarkt.com/george-dobson/profil/spieler/292734","Dobson","1997"
"Championship",NA,"England",2020,"Derby County","George Edmundson","Centre-Back",1997-08-15,"England",NA,"https://www.transfermarkt.com/george-edmundson/profil/spieler/385848","Edmundson","1997"
"Championship",NA,"England",2022,"Millwall FC","George Evans","Defensive Midfield",1994-12-13,"England",NA,"https://www.transfermarkt.com/george-evans/profil/spieler/181498","Evans","1994"
"Championship",NA,"England",2017,"Ipswich Town","George Fowler","Right-Back",1997-11-20,"England",NA,"https://www.transfermarkt.com/george-fowler/profil/spieler/481174","Fowler","1997"
"Championship",NA,"England",2022,"Birmingham City","George Friend","Left-Back",1987-10-19,"England",NA,"https://www.transfermarkt.com/george-friend/profil/spieler/77544","Friend","1987"
"Championship",NA,"England",2022,"Birmingham City","George Hall","Central Midfield",2004-07-15,"England",1800000,"https://www.transfermarkt.com/george-hall/profil/spieler/871229","Hall","2004"
"Championship",NA,"England",2022,"Blackburn Rovers","George Hirst","Centre-Forward",1999-02-15,"England",NA,"https://www.transfermarkt.com/george-hirst/profil/spieler/420808","Hirst","1999"
"Championship",NA,"England",2022,"Millwall FC","George Honeyman","Attacking Midfield",1994-09-08,"England",1200000,"https://www.transfermarkt.com/george-honeyman/profil/spieler/218140","Honeyman","1994"
"Eredivisie","Europe","Netherlands",2020,"Feyenoord Rotterdam","George Johnston","Centre-Back",1998-09-01,"Scotland",NA,"https://www.transfermarkt.com/george-johnston/profil/spieler/318549","Johnston","1998"
"Championship",NA,"England",2019,"Charlton Athletic","George Lapslie","Central Midfield",1997-09-05,"England",NA,"https://www.transfermarkt.com/george-lapslie/profil/spieler/476149","Lapslie","1997"
"Championship",NA,"England",2018,"Reading FC","George Legg","Goalkeeper",1996-04-30,"England",NA,"https://www.transfermarkt.com/george-legg/profil/spieler/341038","Legg","1996"
"Championship",NA,"England",2022,"Millwall FC","George Long","Goalkeeper",1993-11-05,"England",NA,"https://www.transfermarkt.com/george-long/profil/spieler/151334","Long","1993"
"Eredivisie","Europe","Netherlands",2018,"Fortuna Sittard","George Mells","Central Midfield",1997-05-23,"Australia",NA,"https://www.transfermarkt.com/george-mells/profil/spieler/337278","Mells","1997"
"Championship",NA,"England",2021,"Barnsley FC","George Miller","Centre-Forward",1998-08-11,"England",NA,"https://www.transfermarkt.com/george-miller/profil/spieler/414892","Miller","1998"
"Championship",NA,"England",2021,"Hull City","George Moncur","Central Midfield",1993-08-18,"England",NA,"https://www.transfermarkt.com/george-moncur/profil/spieler/121238","Moncur","1993"
"Championship",NA,"England",2021,"Reading FC","George Puscas","Centre-Forward",1996-04-08,"Romania",3500000,"https://www.transfermarkt.com/george-puscas/profil/spieler/208690","Puscas","1996"
"Championship",NA,"England",2021,"Cardiff City","George Ratcliffe","Goalkeeper",2000-09-12,"Wales",NA,"https://www.transfermarkt.com/george-ratcliffe/profil/spieler/496650","Ratcliffe","2000"
"Championship",NA,"England",2022,"Millwall FC","George Saville","Central Midfield",1993-06-01,"Northern Ireland",3e+06,"https://www.transfermarkt.com/george-saville/profil/spieler/141573","Saville","1993"
"Championship",NA,"England",2019,"Nottingham Forest","George Shelvey","Goalkeeper",2001-04-22,"England",NA,"https://www.transfermarkt.com/george-shelvey/profil/spieler/565684","Shelvey","2001"
"Championship",NA,"England",2020,"Derby County","George Sykes-Kenworthy","Goalkeeper",1999-10-01,"England",NA,"https://www.transfermarkt.com/george-sykes-kenworthy/profil/spieler/560111","Sykes-Kenworthy","1999"
"Championship",NA,"England",2022,"Bristol City","George Tanner","Right-Back",1999-11-16,"England",NA,"https://www.transfermarkt.com/george-tanner/profil/spieler/420811","Tanner","1999"
"Championship",NA,"England",2022,"Queens Park Rangers","George Thomas","Attacking Midfield",1997-03-24,"Wales",NA,"https://www.transfermarkt.com/george-thomas/profil/spieler/298240","Thomas","1997"
"Championship",NA,"England",2018,"Derby County","George Thorne","Defensive Midfield",1993-01-04,"England",1e+06,"https://www.transfermarkt.com/george-thorne/profil/spieler/128910","Thorne","1993"
"Championship",NA,"England",2022,"Rotherham United","Georgie Kelly","Centre-Forward",1996-11-12,"Ireland",NA,"https://www.transfermarkt.com/georgie-kelly/profil/spieler/363881","Kelly","1996"
"Eredivisie","Europe","Netherlands",2020,"VVV-Venlo","Georgios Giakoumakis","Centre-Forward",1994-12-09,"Greece",2500000,"https://www.transfermarkt.com/georgios-giakoumakis/profil/spieler/234850","Giakoumakis","1994"
"Eredivisie","Europe","Netherlands",2019,"Willem II Tilburg","Georgios Strezos","Goalkeeper",1995-07-06,"Greece",NA,"https://www.transfermarkt.com/georgios-strezos/profil/spieler/203173","Strezos","1995"
"SÃ©rie A","Americas","Brazil",2018,"Goiás Esporte Clube","Geovane","Defensive Midfield",1989-02-20,"Brazil",NA,"https://www.transfermarkt.com/geovane/profil/spieler/100124","Geovane","1989"
"SÃ©rie A","Americas","Brazil",2020,"América Futebol Clube (MG)","Geovane","Attacking Midfield",1998-06-15,"Brazil",NA,"https://www.transfermarkt.com/geovane/profil/spieler/401532","Geovane","1998"
"SÃ©rie A","Americas","Brazil",2021,"Ceará Sporting Club","Geovane","Central Midfield",1999-03-02,"Brazil",NA,"https://www.transfermarkt.com/geovane/profil/spieler/865572","Geovane","1999"
"SÃ©rie A","Americas","Brazil",2017,"Esporte Clube Bahia","Geovane Itinga","Centre-Forward",1998-03-10,"Brazil",NA,"https://www.transfermarkt.com/geovane-itinga/profil/spieler/590353","Itinga","1998"
"SÃ©rie A","Americas","Brazil",2021,"Coritiba Foot Ball Club","Geovane Meurer","Attacking Midfield",2002-05-25,"Brazil",NA,"https://www.transfermarkt.com/geovane-meurer/profil/spieler/1056021","Meurer","2002"
"Liga Portugal","Europe","Portugal",2021,"FC Famalicão","Geovani","Right Winger",2001-05-15,"Brazil",NA,"https://www.transfermarkt.com/geovani/profil/spieler/817676","Geovani","2001"
"Eredivisie","Europe","Netherlands",2017,"FC Groningen","Gerald Postma","Central Midfield",1997-10-12,"Netherlands",NA,"https://www.transfermarkt.com/gerald-postma/profil/spieler/411482","Postma","1997"
"Championship",NA,"England",2020,"Birmingham City","Geraldo Bajrami","Centre-Back",1999-09-24,"Albania",NA,"https://www.transfermarkt.com/geraldo-bajrami/profil/spieler/567642","Bajrami","1999"
"Liga MX Clausura","Americas","Mexico",2018,"Santos Laguna","Gerardo Alcoba","Centre-Back",1984-11-25,"Uruguay",1e+06,"https://www.transfermarkt.com/gerardo-alcoba/profil/spieler/74233","Alcoba","1984"
"Liga MX Clausura","Americas","Mexico",2020,"Santos Laguna","Gerardo Arteaga","Left-Back",1998-09-07,"Mexico",5e+06,"https://www.transfermarkt.com/gerardo-arteaga/profil/spieler/469718","Arteaga","1998"
"Liga MX Clausura","Americas","Mexico",2018,"CD Cruz Azul","Gerardo Flores","Right-Back",1986-02-05,"Mexico",NA,"https://www.transfermarkt.com/gerardo-flores/profil/spieler/53584","Flores","1986"
"Liga MX Clausura","Americas","Mexico",2021,"UNAM Pumas","Gerardo Moreno","Defensive Midfield",1993-11-29,"Mexico",NA,"https://www.transfermarkt.com/gerardo-moreno/profil/spieler/234155","Moreno","1993"
"Liga MX Clausura","Americas","Mexico",2019,"Puebla FC","Gerardo Rodríguez","Left-Back",1985-04-16,"Mexico",NA,"https://www.transfermarkt.com/gerardo-rodriguez/profil/spieler/52622","Rodríguez","1985"
"Liga MX Clausura","Americas","Mexico",2021,"Querétaro FC","Gerardo Ruiz","Goalkeeper",1985-09-05,"Mexico",NA,"https://www.transfermarkt.com/gerardo-ruiz/profil/spieler/71493","Ruiz","1985"
"Liga Portugal","Europe","Portugal",2020,"CD Nacional","Gergely Bobál","Centre-Forward",1995-08-31,"Hungary",NA,"https://www.transfermarkt.com/gergely-bobal/profil/spieler/164817","Bobál","1995"
"Liga MX Clausura","Americas","Mexico",2022,"CF Monterrey","Germán Berterame","Centre-Forward",1998-11-13,"Argentina",4500000,"https://www.transfermarkt.com/german-berterame/profil/spieler/401572","Berterame","1998"
"Liga MX Clausura","Americas","Mexico",2017,"CF Monterrey","Germán Camacho","Centre-Back",1995-11-07,"Mexico",NA,"https://www.transfermarkt.com/german-camacho/profil/spieler/450566","Camacho","1995"
"SÃ©rie A","Americas","Brazil",2021,"Fluminense Football Club","Germán Cano","Centre-Forward",1988-02-02,"Argentina",1800000,"https://www.transfermarkt.com/german-cano/profil/spieler/54590","Cano","1988"
"SÃ©rie A","Americas","Brazil",2021,"América Futebol Clube (MG)","Germán Conti","Centre-Back",1994-06-03,"Argentina",2500000,"https://www.transfermarkt.com/german-conti/profil/spieler/284321","Conti","1994"
"Liga MX Clausura","Americas","Mexico",2019,"Santos Laguna","Germán Eguade","Defensive Midfield",2000-03-20,"Mexico",NA,"https://www.transfermarkt.com/german-eguade/profil/spieler/720704","Eguade","2000"
"Eredivisie","Europe","Netherlands",2022,"Feyenoord Rotterdam","Gernot Trauner","Centre-Back",1992-03-25,"Austria",5e+06,"https://www.transfermarkt.com/gernot-trauner/profil/spieler/59145","Trauner","1992"
"Eredivisie","Europe","Netherlands",2022,"Go Ahead Eagles","Gerrit Nauber","Centre-Back",1992-04-13,"Germany",NA,"https://www.transfermarkt.com/gerrit-nauber/profil/spieler/85904","Nauber","1992"
"Eredivisie","Europe","Netherlands",2018,"FC Emmen","Gersom Klok","Right-Back",1990-10-07,"Netherlands",NA,"https://www.transfermarkt.com/gersom-klok/profil/spieler/56325","Klok","1990"
"SÃ©rie A","Americas","Brazil",2018,"Centro Sportivo Alagoano (AL)","Gerson","Centre-Back",1992-01-07,"Brazil",NA,"https://www.transfermarkt.com/gerson/profil/spieler/161438","Gerson","1992"
"SÃ©rie A","Americas","Brazil",2020,"Clube de Regatas do Flamengo","Gerson","Attacking Midfield",1997-05-20,"Brazil",2e+07,"https://www.transfermarkt.com/gerson/profil/spieler/341705","Gerson","1997"
"SÃ©rie A","Americas","Brazil",2018,"Centro Sportivo Alagoano (AL)","Gerson Júnior","Attacking Midfield",1999-12-09,"Brazil",NA,"https://www.transfermarkt.com/gerson-junior/profil/spieler/671571","Júnior","1999"
"SÃ©rie A","Americas","Brazil",2017,"América Futebol Clube (MG)","Gerson Magrão","Left Midfield",1985-06-13,"Brazil",NA,"https://www.transfermarkt.com/gerson-magrao/profil/spieler/27303","Magrão","1985"
"Liga MX Clausura","Americas","Mexico",2021,"Club Tijuana","Gerson Ogara","Centre-Forward",2001-11-12,"Mexico",NA,"https://www.transfermarkt.com/gerson-ogara/profil/spieler/668534","Ogara","2001"
"Liga MX Clausura","Americas","Mexico",2018,"Club Necaxa","Gerson Torres","Right Midfield",1997-08-28,"Costa Rica",NA,"https://www.transfermarkt.com/gerson-torres/profil/spieler/372737","Torres","1997"
"Eredivisie","Europe","Netherlands",2021,"PEC Zwolle","Gervane Kastaneer","Left Winger",1996-06-09,"Curacao",NA,"https://www.transfermarkt.com/gervane-kastaneer/profil/spieler/240752","Kastaneer","1996"
