"Player","Born","Url","Squad","Nation","player_dob","player_url","tm_squad","tm_nationality","player_position","comp_name","region","country","season_start_year","squad","player_nationality","player_market_value_euro"
"Vitão","2000","https://fbref.com/en/players/d4f034db/Vitao","Internacional","br BRA",2000-01-13,"https://www.transfermarkt.com/vitao/profil/spieler/705488","América Futebol Clube (MG)","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Vitinha","2000","https://fbref.com/en/players/74d4cec6/Vitinha","Braga","pt POR",2000-02-13,"https://www.transfermarkt.com/vitinha/profil/spieler/487469","FC Porto","Portugal","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Vitinha","2000","https://fbref.com/en/players/74d4cec6/Vitinha","Braga","pt POR",2000-03-15,"https://www.transfermarkt.com/vitinha/profil/spieler/586853","SC Braga","Portugal","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Vitinho","1999","https://fbref.com/en/players/06d4b2e4/Vitinho","Atl Paranaense","br BRA",1999-07-23,"https://www.transfermarkt.com/vitinho/profil/spieler/468249","Burnley FC","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Vitinho","1999","https://fbref.com/en/players/06d4b2e4/Vitinho","Atl Paranaense","br BRA",1999-04-01,"https://www.transfermarkt.com/vitinho/profil/spieler/670965","Club Athletico Paranaense","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2000","https://fbref.com/en/players/5e5cc7a9/Vitinho","Avaí","br BRA",2000-01-04,"https://www.transfermarkt.com/vitinho/profil/spieler/467940","FC Arouca","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2000","https://fbref.com/en/players/5e5cc7a9/Vitinho","Avaí","br BRA",2000-12-26,"https://www.transfermarkt.com/vitinho/profil/spieler/866827","Avaí Futebol Clube (SC)","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Vitinho","1999","https://fbref.com/en/players/9295dc1c/Vitinho","Burnley","br BRA",1999-07-23,"https://www.transfermarkt.com/vitinho/profil/spieler/468249","Burnley FC","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Vitinho","1999","https://fbref.com/en/players/9295dc1c/Vitinho","Burnley","br BRA",1999-04-01,"https://www.transfermarkt.com/vitinho/profil/spieler/670965","Club Athletico Paranaense","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2001","https://fbref.com/en/players/c0781cf2/Vitinho","Atlético","br BRA",2001-09-15,"https://www.transfermarkt.com/vitinho/profil/spieler/625373","Grêmio Foot-Ball Porto Alegrense","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2001","https://fbref.com/en/players/c0781cf2/Vitinho","Atlético","br BRA",2001-04-23,"https://www.transfermarkt.com/vitinho/profil/spieler/813048","Atlético de San Luis","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2001","https://fbref.com/en/players/c0781cf2/Vitinho","Atlético","br BRA",2001-02-14,"https://www.transfermarkt.com/vitinho/profil/spieler/928096","Botafogo de Futebol e Regatas","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2000","https://fbref.com/en/players/fa3bfda8/Vitinho","Arouca","br BRA",2000-01-04,"https://www.transfermarkt.com/vitinho/profil/spieler/467940","FC Arouca","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Vitinho","2000","https://fbref.com/en/players/fa3bfda8/Vitinho","Arouca","br BRA",2000-12-26,"https://www.transfermarkt.com/vitinho/profil/spieler/866827","Avaí Futebol Clube (SC)","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Warley","1999","https://fbref.com/en/players/8f385e2e/Warley","Coritiba","br BRA",1999-12-27,"https://www.transfermarkt.com/warley/profil/spieler/637995","Paraná Clube","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Warley","1999","https://fbref.com/en/players/8f385e2e/Warley","Coritiba","br BRA",1999-09-17,"https://www.transfermarkt.com/warley/profil/spieler/681627","Coritiba Foot Ball Club","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Zé Pedro","1997","https://fbref.com/en/players/51735df6/Ze-Pedro","Feirense","pt POR",1997-01-12,"https://www.transfermarkt.com/ze-pedro/profil/spieler/344541","CD Feirense","Portugal","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Zé Pedro","1997","https://fbref.com/en/players/51735df6/Ze-Pedro","Feirense","pt POR",1997-06-06,"https://www.transfermarkt.com/ze-pedro/profil/spieler/406151","FC Porto","Portugal","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Zé Vitor","2001","https://fbref.com/en/players/2008d453/Ze-Vitor","América (MG)","br BRA",2001-10-02,"https://www.transfermarkt.com/ze-vitor/profil/spieler/722420","América Futebol Clube (MG)","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Zé Vitor","2001","https://fbref.com/en/players/2008d453/Ze-Vitor","América (MG)","br BRA",2001-02-09,"https://www.transfermarkt.com/ze-vitor/profil/spieler/879236","América Futebol Clube (MG)","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Ademir Santos","1995","https://fbref.com/en/players/4b7d58c2/Ademir-Santos","Atlético Mineiro","br BRA",1995-04-05,"https://www.transfermarkt.com/emerson-santos/profil/spieler/382171",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2020,"Sociedade Esportiva Palmeiras","Brazil",NA
"Ademir Santos","1995","https://fbref.com/en/players/4b7d58c2/Ademir-Santos","Atlético Mineiro","br BRA",1995-02-13,"https://www.transfermarkt.com/nuno-santos/profil/spieler/290391",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2022,"Sporting CP","Portugal",1e+07
"Ademir Santos","1995","https://fbref.com/en/players/4b7d58c2/Ademir-Santos","Atlético Mineiro","br BRA",1995-04-12,"https://www.transfermarkt.com/thiago-santos/profil/spieler/405769",NA,NA,"Left Winger","SÃ©rie A","Americas","Brazil",2018,"Associação Chapecoense de Futebol","Brazil",NA
"Aderlan Santos","1989","https://fbref.com/en/players/847e4cd8/Aderlan-Santos","Rio Ave","br BRA",1989-04-09,"https://www.transfermarkt.com/aderllan-santos/profil/spieler/159142",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2022,"Rio Ave FC","Brazil",NA
"Aderlan Santos","1989","https://fbref.com/en/players/847e4cd8/Aderlan-Santos","Rio Ave","br BRA",1989-03-02,"https://www.transfermarkt.com/andre-santos/profil/spieler/61743",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2019,"B SAD","Portugal",NA
"Aderlan Santos","1989","https://fbref.com/en/players/847e4cd8/Aderlan-Santos","Rio Ave","br BRA",1989-05-11,"https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674",NA,NA,"Second Striker","Liga MX Clausura","Americas","Mexico",2020,"CF América","Mexico",1500000
"Aderlan Santos","1989","https://fbref.com/en/players/847e4cd8/Aderlan-Santos","Rio Ave","br BRA",1989-09-05,"https://www.transfermarkt.com/thiago-santos/profil/spieler/346922",NA,NA,"Defensive Midfield","SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Brazil",1200000
"Aderlan Silva","1990","https://fbref.com/en/players/48371573/Aderlan-Silva","Bragantino","br BRA",1990-05-28,"https://www.transfermarkt.com/felipe-silva/profil/spieler/105512",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2020,"Ceará Sporting Club","Brazil",NA
"Aderlan Silva","1990","https://fbref.com/en/players/48371573/Aderlan-Silva","Bragantino","br BRA",1990-05-21,"https://www.transfermarkt.com/joao-silva/profil/spieler/124384",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2018,"CD Feirense","Portugal",NA
"Alan López","2001","https://fbref.com/en/players/89a24cef/Alan-Lopez","Mazatlán","mx MEX",2001-12-03,"https://www.transfermarkt.com/francisco-lopez/profil/spieler/777287",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2022,"Mazatlán FC","Mexico",NA
"Alan López","2001","https://fbref.com/en/players/89a24cef/Alan-Lopez","Mazatlán","mx MEX",2001-02-23,"https://www.transfermarkt.com/melchor-lopez/profil/spieler/777286",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2019,"Club Atlético Morelia","Mexico",NA
"Alex Castro","1994","https://fbref.com/en/players/36b1c79f/Alex-Castro","Cruz Azul","co COL",1994-03-08,"https://www.transfermarkt.com/alex-castro/profil/spieler/304870",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2020,"CD Cruz Azul","Colombia",NA
"Alex Castro","1994","https://fbref.com/en/players/36b1c79f/Alex-Castro","Cruz Azul","co COL",1994-10-18,"https://www.transfermarkt.com/alexis-castro/profil/spieler/364602",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2019,"Club Tijuana","Argentina",1300000
"Alexandre Miguel Barros Soares","1991","https://fbref.com/en/players/ba0aead1/Alexandre-Miguel-Barros-Soares","Moreirense","pt POR",1991-03-01,"https://www.transfermarkt.com/alex-soares/profil/spieler/207571",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2020,"Moreirense FC","Portugal",NA
"Alexandre Miguel Barros Soares","1991","https://fbref.com/en/players/ba0aead1/Alexandre-Miguel-Barros-Soares","Moreirense","pt POR",1991-01-17,"https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2021,"Botafogo de Futebol e Regatas","Brazil",4500000
"Alfonso Emilio Sánchez","1994","https://fbref.com/en/players/c7a1f2c9/Alfonso-Emilio-Sanchez","Mazatlán","mx MEX",1994-06-16,"https://www.transfermarkt.com/emilio-sanchez/profil/spieler/336108",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"Mazatlán FC","Mexico",NA
"Alfonso Emilio Sánchez","1994","https://fbref.com/en/players/c7a1f2c9/Alfonso-Emilio-Sanchez","Mazatlán","mx MEX",1994-03-13,"https://www.transfermarkt.com/sebastian-sosa-sanchez/profil/spieler/198851",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2020,"Querétaro FC","Uruguay",NA
"Alfonso González","1994","https://fbref.com/en/players/90be7877/Alfonso-Gonzalez","Monterrey","mx MEX",1994-09-05,"https://www.transfermarkt.com/arturo-gonzalez/profil/spieler/185012",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"CF Monterrey","Mexico",6e+06
"Alfonso González","1994","https://fbref.com/en/players/90be7877/Alfonso-Gonzalez","Monterrey","mx MEX",1994-03-20,"https://www.transfermarkt.com/derlis-gonzalez/profil/spieler/182577",NA,NA,"Second Striker","SÃ©rie A","Americas","Brazil",2019,"Santos FC","Paraguay",2400000
"Alfonso González","1994","https://fbref.com/en/players/90be7877/Alfonso-Gonzalez","Monterrey","mx MEX",1994-01-27,"https://www.transfermarkt.com/fernando-gonzalez/profil/spieler/274963",NA,NA,"Defensive Midfield","Liga MX Clausura","Americas","Mexico",2022,"Deportivo Guadalajara","Mexico",1800000
"Alfonso González","1994","https://fbref.com/en/players/90be7877/Alfonso-Gonzalez","Monterrey","mx MEX",1994-01-18,"https://www.transfermarkt.com/jonathan-gonzalez/profil/spieler/263602",NA,NA,"Right Winger","Liga MX Clausura","Americas","Mexico",2017,"Club León FC","Ecuador",NA
"Alfonso González","1994","https://fbref.com/en/players/90be7877/Alfonso-Gonzalez","Monterrey","mx MEX",1994-07-11,"https://www.transfermarkt.com/yony-gonzalez/profil/spieler/262474",NA,NA,"Right Winger","SÃ©rie A","Americas","Brazil",2020,"Ceará Sporting Club","Colombia",1600000
"André Martins Sousa","1998","https://fbref.com/en/players/4f12c949/Andre-Martins-Sousa","Vitória Setúbal","pt POR",1998-02-26,"https://www.transfermarkt.com/andre-sousa/profil/spieler/372459",NA,NA,"Left-Back","Liga Portugal","Europe","Portugal",2019,"Vitória Setúbal FC","Portugal",NA
"André Martins Sousa","1998","https://fbref.com/en/players/4f12c949/Andre-Martins-Sousa","Vitória Setúbal","pt POR",1998-09-16,"https://www.transfermarkt.com/diogo-sousa/profil/spieler/461895",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2019,"Sporting CP","Portugal",NA
"André Martins Sousa","1998","https://fbref.com/en/players/4f12c949/Andre-Martins-Sousa","Vitória Setúbal","pt POR",1998-09-19,"https://www.transfermarkt.com/miguel-sousa/profil/spieler/587107",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2022,"CS Marítimo","Portugal",NA
"Andrés Pérez","2000","https://fbref.com/en/players/5c777d05/Andres-Perez","Querétaro","mx MEX",2000-04-11,"https://www.transfermarkt.com/jesus-perez/profil/spieler/599294",NA,NA,"Left Midfield","Liga MX Clausura","Americas","Mexico",2018,"Querétaro FC","Mexico",NA
"Andrés Pérez","2000","https://fbref.com/en/players/5c777d05/Andres-Perez","Querétaro","mx MEX",2000-04-11,"https://www.transfermarkt.com/luis-perez/profil/spieler/858661",NA,NA,"Defence","Liga MX Clausura","Americas","Mexico",2020,"CD Cruz Azul","Mexico",NA
"Andrés Pérez","2000","https://fbref.com/en/players/5c777d05/Andres-Perez","Querétaro","mx MEX",2000-06-24,"https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2019,"FC Famalicão","Argentina",6700000
"Angel Chaves","2001","https://fbref.com/en/players/80ada964/Angel-Chaves","Coritiba","br BRA",2001-02-10,"https://www.transfermarkt.com/angelo-chaves/profil/spieler/432154",NA,NA,"Left-Back","SÃ©rie A","Americas","Brazil",2021,"Coritiba Foot Ball Club","Brazil",NA
"Angel Chaves","2001","https://fbref.com/en/players/80ada964/Angel-Chaves","Coritiba","br BRA",2001-01-29,"https://www.transfermarkt.com/arthur-chaves/profil/spieler/875332",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Brazil",NA
"Ángel Márquez","2000","https://fbref.com/en/players/e9ef9d93/Angel-Marquez","Atlas","mx MEX",2000-03-16,"https://www.transfermarkt.com/irving-marquez/profil/spieler/828256",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2020,"Deportivo Guadalajara","Mexico",NA
"Ángel Márquez","2000","https://fbref.com/en/players/e9ef9d93/Angel-Marquez","Atlas","mx MEX",2000-06-21,"https://www.transfermarkt.com/jeremy-marquez/profil/spieler/737125",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"Atlas Guadalajara","Mexico",4e+06
"Antonio Carlos","1993","https://fbref.com/en/players/949fe1e8/Antonio-Carlos","Palmeiras","br BRA",1993-03-07,"https://www.transfermarkt.com/antonio-carlos/profil/spieler/207446",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2018,"Sociedade Esportiva Palmeiras","Brazil",2e+06
"Antonio Carlos","1993","https://fbref.com/en/players/949fe1e8/Antonio-Carlos","Palmeiras","br BRA",1993-02-16,"https://www.transfermarkt.com/jean-carlos/profil/spieler/688099",NA,NA,"Defensive Midfield","SÃ©rie A","Americas","Brazil",2018,"Goiás Esporte Clube","Brazil",NA
"Antonio de Jesús López","1997","https://fbref.com/en/players/73e801cf/Antonio-de-Jesus-Lopez","América","gt GUA",1997-07-13,"https://www.transfermarkt.com/angel-lopez/profil/spieler/458064",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2017,"CF Monterrey","Mexico",NA
"Antonio de Jesús López","1997","https://fbref.com/en/players/73e801cf/Antonio-de-Jesus-Lopez","América","gt GUA",1997-04-10,"https://www.transfermarkt.com/antonio-lopez/profil/spieler/599909",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2021,"CF América","Guatemala",NA
"Antonio de Jesús López","1997","https://fbref.com/en/players/73e801cf/Antonio-de-Jesus-Lopez","América","gt GUA",1997-07-02,"https://www.transfermarkt.com/brayam-lopez/profil/spieler/704866",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2018,"Deportivo Guadalajara","Mexico",NA
"Arelibetsiel Hernández","1994","https://fbref.com/en/players/a8796ec0/Arelibetsiel-Hernandez","Querétaro","mx MEX",1994-12-22,"https://www.transfermarkt.com/betsiel-hernandez/profil/spieler/234951",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2021,"Querétaro FC","Mexico",NA
"Arelibetsiel Hernández","1994","https://fbref.com/en/players/a8796ec0/Arelibetsiel-Hernandez","Querétaro","mx MEX",1994-10-10,"https://www.transfermarkt.com/jose-hernandez/profil/spieler/423114",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2017,"Club Necaxa","Mexico",NA
"Bergson da Silva","1991","https://fbref.com/en/players/056bea46/Bergson-da-Silva","Ceará","br BRA",1991-06-04,"https://www.transfermarkt.com/goncalo-silva/profil/spieler/194214",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"B SAD","Portugal",NA
"Bergson da Silva","1991","https://fbref.com/en/players/056bea46/Bergson-da-Silva","Ceará","br BRA",1991-01-14,"https://www.transfermarkt.com/marcao-silva/profil/spieler/346072",NA,NA,"Defensive Midfield","SÃ©rie A","Americas","Brazil",2021,"Cuiabá Esporte Clube (MT)","Brazil",NA
"Bergson da Silva","1991","https://fbref.com/en/players/056bea46/Bergson-da-Silva","Ceará","br BRA",1991-08-30,"https://www.transfermarkt.com/mateus-da-silva/profil/spieler/167383",NA,NA,"Defensive Midfield","Liga Portugal","Europe","Portugal",2017,"FC Paços de Ferreira","Brazil",NA
"Bernardo Dias","1997","https://fbref.com/en/players/3eae6ef4/Bernardo-Dias","B-SAD","pt POR",1997-07-31,"https://www.transfermarkt.com/luan-dias/profil/spieler/739218",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Brazil",NA
"Bernardo Dias","1997","https://fbref.com/en/players/3eae6ef4/Bernardo-Dias","B-SAD","pt POR",1997-05-14,"https://www.transfermarkt.com/ruben-dias/profil/spieler/258004",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"SL Benfica","Portugal",7.5e+07
"Bernardo Silva","2001","https://fbref.com/en/players/5da1a8b1/Bernardo-Silva","Famalicão","pt POR",2001-05-31,"https://www.transfermarkt.com/benny-silva/profil/spieler/479647",NA,NA,"Defensive Midfield","Liga Portugal","Europe","Portugal",2021,"FC Famalicão","Portugal",NA
"Bernardo Silva","2001","https://fbref.com/en/players/5da1a8b1/Bernardo-Silva","Famalicão","pt POR",2001-02-07,"https://www.transfermarkt.com/da-silva/profil/spieler/863104",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Brazil",NA
"Bernardo Silva","2001","https://fbref.com/en/players/5da1a8b1/Bernardo-Silva","Famalicão","pt POR",2001-07-07,"https://www.transfermarkt.com/marcio-silva/profil/spieler/863033",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Coritiba Foot Ball Club","Brazil",NA
"Bernardo Sousa","2000","https://fbref.com/en/players/6cb8db0f/Bernardo-Sousa","Chaves","pt POR",2000-05-03,"https://www.transfermarkt.com/afonso-sousa/profil/spieler/375378",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2021,"B SAD","Portugal",2500000
"Bernardo Sousa","2000","https://fbref.com/en/players/6cb8db0f/Bernardo-Sousa","Chaves","pt POR",2000-05-20,"https://www.transfermarkt.com/cesar-sousa/profil/spieler/698047",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2021,"B SAD","Angola",NA
"Bernardo Sousa","2000","https://fbref.com/en/players/6cb8db0f/Bernardo-Sousa","Chaves","pt POR",2000-03-17,"https://www.transfermarkt.com/joel-sousa/profil/spieler/514218",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2021,"CD Tondela","Portugal",NA
"Bradley Collins","1997","https://fbref.com/en/players/f679abe1/Bradley-Collins","Barnsley","eng ENG",1997-05-27,"https://www.transfermarkt.com/aaron-collins/profil/spieler/341042",NA,NA,"Centre-Forward","Championship",NA,"England",2017,"Wolverhampton Wanderers","Wales",NA
"Bradley Collins","1997","https://fbref.com/en/players/f679abe1/Bradley-Collins","Barnsley","eng ENG",1997-02-18,"https://www.transfermarkt.com/brad-collins/profil/spieler/258914",NA,NA,"Goalkeeper","Championship",NA,"England",2021,"Barnsley FC","England",NA
"Brayan Angulo","1995","https://fbref.com/en/players/37fdc62b/Brayan-Angulo","Santos","ec ECU",1995-11-30,"https://www.transfermarkt.com/bryan-angulo/profil/spieler/319911",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2021,"Santos FC","Ecuador",2500000
"Brayan Angulo","1995","https://fbref.com/en/players/37fdc62b/Brayan-Angulo","Santos","ec ECU",1995-02-03,"https://www.transfermarkt.com/jose-angulo/profil/spieler/395164",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2022,"Querétaro FC","Ecuador",NA
